Year,ID,Player,POS,HT,WT,High School,City,State,Rating,National_Rank,Position_Rank,State_Rank,Team
2016,58721,Liam Smith, OT ,6-5,270,Red Bank Catholic,Red Bank,NJ,0.8695,506,49,13,duke
2016,78381,Danny Dalton, TE ,6-5,230,Marshfield,Marshfield,MA,0.8691,507,20,1,penn state
2016,35533,Brandon Johnson, WR ,6-3,175,American Heritage,Fort Lauderdale,FL,0.8691,508,84,71,tennessee
2016,63670,JD Spielman, ATH ,5-9,175,Eden Prairie,Eden Prairie,MN,0.8690,509,28,3,nebraska
2016,32303,Malek Young, CB ,5-9.5,182,Coconut Creek,Pompano Beach,FL,0.8690,510,48,72,miami
2016,71770,Michael Pinckney, ILB ,6-1,215,Raines,Jacksonville,FL,0.8690,511,19,73,miami
2016,34187,McKinley Mitchell, OLB ,6-2,194,Oviedo,Oviedo,FL,0.8686,512,35,74,NULL
2016,71760,Dylan Thomas, ATH ,6-1,186,Paschal,Fort Worth,TX,0.8686,513,29,79,tcu
2016,64061,Julian Santos, OG ,6-4,290,East Lake,Tarpon Springs,FL,0.8686,514,25,75,duke
2016,36427,Ethan Tucky, OLB ,6-2,210,Rutherford B Hayes,Delaware,OH,0.8684,515,36,20,boston college
2016,77869,Thomas Schaffer, SDE ,6-7,280,Lake Forest Academy,Lake Forest,IL,0.8681,516,24,14,stanford
2016,75240,Ian Book, PRO ,6-1,200,Oak Ridge,El Dorado Hills,CA,0.8681,517,20,58,notre dame
2016,68930,Larry Collins, WR ,6-3,195,Lower Richland,Hopkins,SC,0.8681,518,85,9,coastal carolina
2016,75283,Roderick Campbell Jr., CB ,5-11,180,Chaminade,Saint Louis,MO,0.8677,519,49,3,northwestern
2016,32873,Darius Whitfield, SDE ,6-3,265,St. Paul's Episcopal,Mobile,AL,0.8676,520,25,19,south carolina
2016,68844,Reggie Floyd, ATH ,6-0,205,Unity Reed,Manassas,VA,0.8675,521,30,14,virginia tech
2016,77927,Sean Auwae, OC ,6-4,285,Kapolei,Kapolei,HI,0.8675,522,5,3,vanderbilt
2016,41609,Nick Starkel, PRO ,6-3.5,186,Liberty Christian,Argyle,TX,0.8671,523,21,80,texas am
2016,57717,Zaire Jones, S ,6-1,190,Meridian,Meridian,MS,0.8671,524,31,17,vanderbilt
2016,57706,J.C. Chalk, TE ,6-4,240,Argyle,Argyle,TX,0.8671,525,21,81,clemson
2016,78549,Seth Dawkins, S ,6-3,195,Franklin Heights,Columbus,OH,0.8671,526,32,21,louisville
2016,21561,Spencer Perry, S ,6-3,202,IMG Academy,Bradenton,FL,0.8671,527,33,76,notre dame
2016,78730,Irv Smith Jr., TE ,6-4,230,Brother Martin,New Orleans,LA,0.8671,528,22,27,alabama
2016,53443,Demarco Boyd, ILB ,5-11,228,Gilmer,Gilmer,TX,0.8670,529,20,82,texas
2016,80086,Tre Williams, WDE ,6-4,220,Rock Bridge,Columbia,MO,0.8670,530,31,4,missouri
2016,75556,Nate Stanley, PRO ,6-4,200,Menomonie,Menomonie,WI,0.8670,531,22,3,iowa
2016,80067,Sam Brodner, RB ,5-10,210,Glenbard West,Glen Ellyn,IL,0.8668,532,30,15,wisconsin
2016,87816,Pro Wells, TE ,6-5,210,Dixie M. Hollins,Saint Petersburg,FL,0.8667,533,23,77,marshall
2016,38140,Jordan Jones, WR ,6-1,175,Smackover,Smackover,AR,0.8666,534,86,4,arkansas
2016,83657,Daquan Newkirk, WDE ,6-3,267,The First Academy,Orlando,FL,0.8666,535,32,78,auburn
2016,66764,Noah Fant, ATH ,6-6,210,Omaha South Magnet,Omaha,NE,0.8665,536,31,1,iowa
2016,78266,Osa Odighizuwa, DT ,6-3,250,Douglas,Portland,OR,0.8665,537,43,3,ucla
2016,77716,Benjie Franklin, CB ,6-0,175,Alief Taylor,Houston,TX,0.8665,538,50,83,NULL
2016,74145,Damarea Crockett, RB ,6-0,212,Little Rock Christian Academy,Little Rock,AR,0.8664,539,31,5,missouri
2016,74161,Zach Farrar, WR ,6-4,205,Southlake Carroll,Southlake,TX,0.8662,540,87,84,oklahoma
2016,37736,Jaquelle Green, S ,6-0,205,D'Iberville,Biloxi,MS,0.8661,541,34,18,utsa
2016,57216,Sci Martin, WDE ,6-4,230,McDonogh 35,New Orleans,LA,0.8659,542,33,28,lsu
2016,77706,Brendan Scales, TE ,6-4,230,Lafayette,Ballwin,MO,0.8656,543,24,5,missouri
2016,77429,Cameron McCormick, TE ,6-5,230,Summit,Bend,OR,0.8656,544,25,4,oregon
2016,68792,Isaiah Stallings, ATH ,6-4,200,Terry Sanford,Fayetteville,NC,0.8656,545,32,21,north carolina state
2016,35186,Deonte Williams, OLB ,6-1,218,Prestonwood Christian,Plano,TX,0.8656,546,37,85,baylor
2016,35788,Brett Heggie, OC ,6-4.5,300,Mt. Dora,Mount Dora,FL,0.8656,547,6,79,florida
2016,80031,Hunter Kampmoyer, WDE ,6-4,240,Bishop,Bishop,CA,0.8655,548,34,59,oregon
2016,81334,Chase Allen, TE ,6-6,220,Nixa,Nixa,MO,0.8655,549,26,6,iowa state
2016,45469,Kelvin Harmon, WR ,6-3,190,Palmyra,Palmyra,NJ,0.8655,550,88,14,north carolina state
2016,78833,K.J. Sails, CB ,5-11,170,East Bay,TAMPA,FL,0.8653,551,51,80,north carolina
2016,72185,Kenan Ivy, CB ,5-9,180,Lancaster,Lancaster,TX,0.8651,552,52,86,baylor
2016,68272,Tony Butler, CB ,6-2,195,St. Edward,Lakewood,OH,0.8650,553,53,22,nebraska
2016,63317,Jordan Carmouche, OLB ,6-1,230,Manvel,Manvel,TX,0.8650,554,38,87,smu
2016,29402,Tre Harbison, RB ,5-11,208,Crest,Shelby,NC,0.8649,555,32,22,virginia
2016,79868,Ja'Quain Blakely, OLB ,6-2,220,Colquitt County,Moultrie,GA,0.8649,556,39,49,tennessee
2016,26098,John Tate, SDE ,6-3.5,258,Pine Bluff,Pine Bluff,AR,0.8646,557,26,6,memphis
2016,75684,Isaiah Johnson-Mack, WR ,6-3,212,Dwyer,Palm Beach Gardens,FL,0.8646,558,89,81,washington state
2016,35008,Jordan Johnson, OG ,6-3,275,Ed White,Jacksonville,FL,0.8646,559,26,82,central florida
2016,75295,Amani Hooker, S ,6-1,195,Park Center,Minneapolis,MN,0.8645,560,35,4,iowa
2016,45912,Tyler Johnson, ATH ,6-3,187,North Senior,Minneapolis,MN,0.8643,561,33,5,minnesota
2016,78315,Jon-Michael Terry, WDE ,6-4,225,Victory Christian School,Tulsa,OK,0.8641,562,35,5,oklahoma
2016,76932,Greg Eisworth, S ,5-11.5,185,South Grand Prairie,Grand Prairie,TX,0.8641,563,36,88,ole miss
2016,37909,Eric Kumah, WR ,6-3,205,Forest Park,Woodbridge,VA,0.8641,564,90,15,virginia tech
2016,38117,Tyler Huntley, PRO ,6-2,200,Hallandale,Hallandale,FL,0.8640,565,23,83,utah
2016,37427,Kiante Enis, RB ,6-1,200,Winchester Community,Winchester,IN,0.8640,566,33,7,indiana
2016,57370,Lamarques Thomas, S ,6-0,179,Clinton,Clinton,MS,0.8640,567,37,19,louisville
2016,52470,Deuce Wallace, PRO ,6-2,200,Sevier County,Sevierville,TN,0.8640,568,24,13,vanderbilt
2016,35422,Tre Bryant, RB ,5-10,195,Christian Brothers College,Saint Louis,MO,0.8638,569,34,7,nebraska
2016,31507,Darel Middleton, TE ,6-6,250,Oak Ridge,Oak Ridge,TN,0.8635,570,27,14,NULL
2016,38136,Scooter Harrington, TE ,6-5,235,Greenwich,Greenwich,CT,0.8635,571,28,2,stanford
2016,57916,Emanuel Bridges, OLB ,6-2,215,Newnan,Newnan,GA,0.8634,572,40,50,georgia tech
2016,77463,Jonathan Smith, ILB ,6-1,220,Scotland County,Laurinburg,NC,0.8634,573,21,23,north carolina
2016,81299,Moses Reynolds, ATH ,6-2,185,John Jay,San Antonio,TX,0.8634,574,34,89,texas am
2016,86504,Leki Fotu, SDE ,6-6,255,Herriman,Herriman,UT,0.8632,575,27,3,utah
2016,79361,Frederick Mauigoa, OG ,6-4,290,Tafuna,Pago Pago,AS,0.8632,576,27,1,washington state
2016,75691,Jacob Capra, OG ,6-5,265,Placer,Auburn,CA,0.8630,577,28,60,oregon
2016,78864,Lucas Niang, OT ,6-6,295,New Canaan,New Canaan,CT,0.8630,578,50,3,tcu
2016,79718,Chase Pine, OLB ,6-4,220,Lafayette,Williamsburg,VA,0.8628,579,41,16,pittsburgh
2016,82069,Rico Dowdle, RB ,5-11,207,A C Reynolds,Asheville,NC,0.8628,580,35,24,south carolina
2016,80023,Therran Coleman, CB ,6-0,175,Brashear,Pittsburgh,PA,0.8625,581,54,14,pittsburgh
2016,80800,Devaughn Cooper, WR ,5-10.5,171,Narbonne,Harbor City,CA,0.8624,582,91,61,arizona
2016,84809,Damonte Coxie, WR ,6-3,175,East St. John,Reserve,LA,0.8624,583,92,29,memphis
2016,82293,Aaron Robinson, CB ,6-1,178,Deerfield Beach,Deerfield Beach,FL,0.8621,584,55,84,alabama
2016,62956,Riley Anderson, OT ,6-5,285,Mineola,Mineola,TX,0.8621,585,51,90,texas am
2016,57112,Isaac Garcia, WDE ,6-4,215,Bellevue,Bellevue,WA,0.8621,586,36,5,oregon state
2016,57952,Marcus Moore, WDE ,6-2,240,Crespi,Encino,CA,0.8620,587,37,62,ucla
2016,76886,JoJo Domann, ATH ,6-1,210,Pine Creek,Colorado Springs,CO,0.8619,588,35,2,nebraska
2016,77608,Malcolm Roach, SDE ,6-3,255,Madison Prep Academy,Baton Rouge,LA,0.8619,589,28,30,texas
2016,77278,Nate Johnson, WR ,5-11,175,Independence,Thompson's Station,TN,0.8616,590,93,15,michigan
2016,29286,Cedrick Wright, S ,5-9,180,Gulliver Prep,Miami,FL,0.8616,591,38,85,miami
2016,37206,CJ Freeman, RB ,5-11,200,Northern Guilford,Greensboro,NC,0.8616,592,36,25,south carolina
2016,76013,Damion Dickens, WDE ,6-2,225,Holmes County,Lexington,MS,0.8616,593,38,20,NULL
2016,77384,Quincy Lenton, S ,6-0,190,Meridian,Meridian,MS,0.8616,594,39,21,florida
2016,80360,Troy Dye, S ,6-3,210,Norco,Norco,CA,0.8615,595,40,63,oregon
2016,23284,Jalin Buie, APB ,5-8,175,Trinity Christian Academy,Jacksonville,FL,0.8615,596,14,86,south alabama
2016,35470,Taleni Suhren, OT ,6-5,290,Ardrey Kell,Charlotte,NC,0.8615,597,52,26,wake forest
2016,79375,Shawn Jennings, ATH ,6-2,218,Dadeville,Dadeville,AL,0.8615,598,36,20,alabama
2016,76618,Noah Davis, TE ,6-5,230,St. Xavier,Cincinnati,OH,0.8615,599,29,23,michigan state
2016,26137,Moe Neal, ATH ,5-11,160,Forestview,Gastonia,NC,0.8615,600,37,27,syracuse
2016,31945,Kevin Stepherson, WR ,6-0,180,First Coast,Jacksonville,FL,0.8615,601,94,87,notre dame
2016,77304,Donta Evans, ILB ,6-1,230,Archer,Lawrenceville,GA,0.8615,602,22,51,ole miss
2016,65616,Chris Miller, S ,5-11.5,180,Lone Star,Frisco,TX,0.8614,603,41,91,baylor
2016,79803,RJ Hubert, WR ,5-11,178,Moapa Valley,Overton,NV,0.8614,604,95,1,utah
2016,77978,Innis Gaines, S ,6-2,190,West Brook,Beaumont,TX,0.8613,605,42,92,tcu
2016,35558,Maciah Long, ILB ,6-2,215,North Shore,Houston,TX,0.8610,606,23,93,kansas
2016,77123,Mark Gilbert, CB ,6-1,170,Terry Sanford,Fayetteville,NC,0.8610,607,56,28,duke
2016,76590,Phil Patterson, WR ,6-2,180,Bayside,Virginia Beach,VA,0.8610,608,96,17,virginia tech
2016,76150,JaCorey Morris, ILB ,6-3,220,Clarke County,Grove Hill,AL,0.8610,609,24,21,southern mississippi
2016,67517,Davir Hamilton, ATH ,6-3,200,Verbum Dei,Los Angeles,CA,0.8609,610,38,64,utah
2016,36521,Parnell Motley, WR ,6-1,180,Woodson H.D.,Washington,DC,0.8609,611,97,5,oklahoma
2016,64425,Caleb Tillman, DT ,6-3,265,Northview,Dothan,AL,0.8609,612,44,22,louisville
2016,82786,Logan Bathke, OT ,6-5,260,Orange Lutheran,Orange,CA,0.8609,613,53,65,oregon
2016,79721,Albert Okwuegbunam, TE ,6-5,223,Sacred Heart Griffin,Springfield,IL,0.8609,614,30,16,missouri
2016,81003,Max Tooley, S ,6-1.5,193,Bountiful,Bountiful,UT,0.8608,615,43,4,byu
2016,77068,Kobe Smith, DT ,6-4,295,Archer,Lawrenceville,GA,0.8605,616,45,52,south carolina
2016,68836,Xavier Gantt, ATH ,5-9,165,Buford,Buford,GA,0.8605,617,39,53,georgia tech
2016,79963,Marquis McClain, WR ,6-2,209,Crestview,Crestview,FL,0.8605,618,98,88,auburn
2016,75575,Justin Witt, OT ,6-6,255,Lincoln Way West,New Lenox,IL,0.8603,619,54,17,north carolina state
2016,39196,Sam Schlueter, OT ,6-6,290,Lutheran,Mayer,MN,0.8603,620,55,6,minnesota
2016,65212,Evan Hinson, TE ,6-5,215,Deltona,Deltona,FL,0.8603,621,31,89,south carolina
2016,76910,Daniel Juarez, OT ,6-5,270,Centennial,Corona,CA,0.8603,622,56,66,california
2016,77935,Jarrion Street, RB ,6-1,195,Hewitt-Trussville,Trussville,AL,0.8600,623,37,23,ole miss
2016,62136,Jared Bubak, TE ,6-4,235,Lincoln Christian,Lincoln,NE,0.8600,624,32,2,arizona state
2016,60954,Elias Hale, WDE ,6-5,243,Fayetteville,Fayetteville,AR,0.8600,625,39,7,arkansas
2016,24284,Toks Akinribade, RB ,6-1,205,Brownsburg,Brownsburg,IN,0.8599,626,38,8,iowa
2016,24401,Michael Irvin II, TE ,6-3,220,St. Thomas Aquinas,Fort Lauderdale,FL,0.8599,627,33,90,miami
2016,32501,Collin Wilder, S ,5-11.5,185,Katy,Katy,TX,0.8599,628,44,94,houston
2016,79731,Tommy Carnifax, SDE ,6-5,245,Howland,Warren,OH,0.8599,629,29,24,northwestern
2016,80378,Jake Hescock, TE ,6-7,235,Salisbury School,Salisbury,CT,0.8597,630,34,4,wisconsin
2016,79463,Alaric Jackson, OT ,6-7,285,Renaissance,Detroit,MI,0.8596,631,57,16,iowa
2016,79884,Armani Rogers, DUAL ,6-6,200,Hamilton,Los Angeles,CA,0.8596,632,16,67,unlv
2016,68827,Jonathan Marshall, SDE ,6-4,275,Shepherd,Shepherd,TX,0.8595,633,30,95,arkansas
2016,69308,Kennedy McKoy, RB ,6-0,190,North Davidson,Lexington,NC,0.8594,634,39,29,west virginia
2016,69304,Tyrique McGhee, CB ,5-11,177,Peach County,Fort Valley,GA,0.8594,635,57,54,georgia
2016,37146,Da'Leon Ward, RB ,5-11,180,Skyline,Dallas,TX,0.8593,636,40,96,texas tech
2016,80855,Isaiahh Loudermilk, ATH ,6-6,275,West Elk,Howard,KS,0.8593,637,40,4,wisconsin
2016,78132,Johnny Huntley, WR ,6-3,207,South Plantation,Fort Lauderdale,FL,0.8593,638,99,91,colorado
2016,69290,Zion Echols, APB ,5-9,175,Charter Oak,Covina,CA,0.8590,639,15,68,california
2016,78303,Clifford Chattman, ATH ,6-4,175,McDonogh 35,New Orleans,LA,0.8590,640,41,31,texas am
2016,32456,Tre Turner, RB ,5-10,193,Holy Cross,New Orleans,LA,0.8590,641,41,32,arizona state
2016,55662,JaQua Daniels, RB ,6-1.5,220,Clarke Central,Athens,GA,0.8590,642,42,55,marshall
2016,54931,Vosean Joseph, OLB ,6-2,210,Norland,Miami,FL,0.8590,643,42,92,florida
2016,76564,Russell Halimon, RB ,5-10,185,Allatoona,Acworth,GA,0.8590,644,43,56,arizona
2016,34644,Tyrek Tisdale, APB ,6-1,199,Oak Ridge,Orlando,FL,0.8590,645,16,93,maryland
2016,78261,Devin Cochran, OT ,6-7,305,Greater Atlanta Christian School,Norcross,GA,0.8590,646,58,57,vanderbilt
2016,80352,Francisco Perez, OG ,6-4,301,Baldwin Park,Baldwin Park,CA,0.8588,647,29,69,ucla
2016,79861,Marcus Simms, WR ,6-0,175,Sherwood,Sandy Spring,MD,0.8585,648,100,16,west virginia
2016,43697,Jamie Newman, DUAL ,6-3,219,Graham,Graham,NC,0.8585,649,17,30,wake forest
2016,80236,Corey Henderson, WR ,6-1,173,Evangel Christian Academy,Shreveport,LA,0.8585,650,101,33,tennessee
2016,77324,Luke Elder, OT ,6-5,285,LaGrange,Lagrange,GA,0.8584,651,59,58,north carolina
2016,79894,Adetokunbo Ogundeji, WDE ,6-5,225,Walled Lake Central,Walled Lake,MI,0.8584,652,40,17,notre dame
2016,38614,Tyquan Statham, ATH ,6-2,210,West Hall,Oakwood,GA,0.8584,653,42,59,cincinnati
2016,53811,Aaron Thompson, SDE ,6-4,265,Dillard,Fort Lauderdale,FL,0.8584,654,31,94,south carolina
2016,77367,Anthony Russo, PRO ,6-4,221,Archbishop Wood,Warminster,PA,0.8584,655,25,15,temple
2016,75207,Kofi Boateng, WR ,6-1,177,Lamar,Arlington,TX,0.8584,656,102,97,arkansas
2016,78682,Jovan Swann, DT ,6-2.5,270,Center Grove,Greenwood,IN,0.8584,657,46,9,stanford
2016,82344,Austin Pope, TE ,6-4.5,238,Christian Academy of Knoxville,Knoxville,TN,0.8584,658,35,16,tennessee
2016,85242,Justin Herbert, PRO ,6-5,215,Sheldon,Eugene,OR,0.8584,659,26,5,oregon
2016,77497,Kyle Williams, ATH ,5-11,175,Vista Murrieta,Murrieta,CA,0.8583,660,43,70,arizona state
2016,80387,Alexander Mattison, RB ,5-11,200,San Bernardino,San Bernardino,CA,0.8583,661,44,71,boise state
2016,35821,Tim Hart, ILB ,6-1,215,Memphis University School,Memphis,TN,0.8578,662,25,17,memphis
2016,45647,Joshua Perry, S ,6-3,190,Amite,Amite,LA,0.8578,663,45,34,memphis
2016,75560,Travez Moore, WDE ,6-3.5,235,Bastrop,Bastrop,LA,0.8578,664,41,35,NULL
2016,82182,Ben Stille, SDE ,6-5,235,Ashland-Greenwood,Ashland,NE,0.8578,665,32,3,nebraska
2016,78004,Solomon Manning, OLB ,6-1,200,Colonia,Colonia,NJ,0.8577,666,43,15,rutgers
2016,79571,Deshaunte Jones, ATH ,5-10,170,Colerain,Cincinnati,OH,0.8577,667,44,25,iowa state
2016,34620,Brennen Wooten, PRO ,6-1.5,191,Central,San Angelo,TX,0.8575,668,27,98,tcu
2016,29817,Devante Brooks, TE ,6-5,255,St. John's,Washington,DC,0.8575,669,36,6,tennessee
2016,67149,Joe Reed, WR ,6-2,205,Randolph Henry,Charlotte Court House,VA,0.8575,670,103,18,virginia
2016,31836,Jack DeFoor, OT ,6-5,260,Calhoun,Calhoun,GA,0.8575,671,60,60,ole miss
2016,58436,Gerald Wilbon, DT ,6-3,311,Destrehan,Destrehan,LA,0.8575,672,47,36,texas
2016,35566,Zach Hall, ATH ,5-10,170,Tyler Lee,Tyler,TX,0.8574,673,45,99,sfasu
2016,31140,Kyle Taylor, ILB ,6-2,220,Gonzaga,Washington,DC,0.8574,674,26,7,iowa
2016,77784,Jordan Wilson, TE ,6-5,215,Montgomery Bell Academy,Nashville,TN,0.8574,675,37,18,ucla
2016,28095,Bowman Sells, PRO ,6-3,200,Lovejoy,Allen,TX,0.8574,676,28,100,houston
2016,79225,Jovonn Quillen, ATH ,6-2,185,Hampton,Hampton,VA,0.8570,677,46,19,virginia tech
2016,59398,P.J. Hall, CB ,5-11,175,Hoover,Hoover,AL,0.8569,678,58,24,tulane
2016,58275,Henry Miller, ATH ,6-3,195,Gateway,Kissimmee,FL,0.8569,679,47,95,pittsburgh
2016,75718,Jamie Skalski, OLB ,6-1,225,Northgate,Newnan,GA,0.8569,680,44,61,clemson
2016,76963,Sir Patrick Scott, CB ,6-1,175,Riverdale Baptist,Upper Marlboro,MD,0.8569,681,59,17,marshall
2016,80120,Xander Gagnon, OLB ,6-4,225,Charlotte Catholic,Charlotte,NC,0.8569,682,45,31,duke
2016,61735,Malik Harrison, ATH ,6-4,222,Walnut Ridge,Columbus,OH,0.8568,683,48,26,ohio state
2016,38554,Aidan Smith, PRO ,6-2,175,Carroll,Fort Wayne,IN,0.8568,684,29,10,northwestern
2016,38016,Emmanuel Rugamba, WR ,6-1,175,Naperville Central,Naperville,IL,0.8568,685,104,18,iowa
2016,69954,Baylen Buchanan, CB ,5-11,186,Peachtree Ridge,Suwanee,GA,0.8568,686,60,62,tennessee
2016,67911,Donald Stewart, WR ,6-3.5,190,Paramus Catholic,West Orange,NJ,0.8568,687,105,16,stanford
2016,80245,Jamil Dukes, DT ,6-4,290,Mooresville Senior,Mooresville,NC,0.8566,688,48,32,NULL
2016,69288,Andrew Lee, RB ,5-11,220,Charlton County,Folkston,GA,0.8566,689,45,63,NULL
2016,75669,Matt Lynch, PRO ,6-5,190,Legacy,Broomfield,CO,0.8565,690,30,3,ucla
2016,77108,Samuel Denmark, WR ,6-0,175,Hanahan,Charleston,SC,0.8565,691,106,10,virginia tech
2016,77766,Tylin Oden, PRO ,6-5,180,Spring Hill,Columbia,TN,0.8564,692,31,19,rutgers
2016,61353,Alexy Jean-Baptiste, OLB ,6-3,205,Coconut Creek,Pompano Beach,FL,0.8564,693,46,96,arkansas
2016,77733,Quinn Nordin, K ,6-1,200,Rockford,Rockford,MI,0.8563,694,1,18,michigan
2016,77475,Joe Goff, DT ,6-5,265,Episcopal,Alexandria,VA,0.8563,695,49,20,navy
2016,34308,Keion Wakefield, WR ,5-9,170,Louisville Male,Louisville,KY,0.8563,696,107,4,louisville
2016,82186,Romeo McKnight, WDE ,6-5,235,Crystal Lake Central,Crystal Lake,IL,0.8563,697,42,19,iowa
2016,56067,Andre James, WR ,5-10,164,Laney,Augusta,GA,0.8563,698,108,64,NULL
2016,34787,Keyvone Bruton, S ,6-0,200,Lake Taylor,Norfolk,VA,0.8560,699,46,21,temple
2016,74125,Kahi Neves, ATH ,6-3,238,Bingham,South Jordan,UT,0.8560,700,49,5,arizona
2016,75238,Josh Dunn, CB ,6-0,195,Lake Wales,Sarasota,FL,0.8560,701,61,97,south florida
2016,76776,Christian Roberson, TE ,6-6,230,McEachern,Powder Springs,GA,0.8559,702,38,65,mississippi state
2016,77094,Zarrian Holcombe, TE ,6-5,215,Summer Creek,Humble,TX,0.8559,703,39,101,illinois
2016,62952,Marquez Stevenson, WR ,5-11,163,Northwood,Shreveport,LA,0.8559,704,109,37,houston
2016,81569,Boe Wilson, OG ,6-3,290,Lee's Summit West,Lees Summit,MO,0.8559,705,30,8,nebraska
2016,36774,Mason Moran, DUAL ,6-3,180,Chandler,Chandler,AZ,0.8558,706,18,6,oregon state
2016,78986,Josh Uche, WDE ,6-2,212,Columbus,Miami,FL,0.8558,707,43,98,michigan
2016,35924,James Pierre, S ,6-2,175,Deerfield Beach,Deerfield Beach,FL,0.8558,708,47,99,syracuse
2016,86584,Quintez Cephus, WR ,6-2,180,Stratford Academy,Macon,GA,0.8557,709,110,66,wisconsin
2016,37403,Julian Jones, WDE ,6-5,235,Hazel Green,Hazel Green,AL,0.8556,710,44,25,NULL
2016,76272,Corey Tipsword, DT ,6-3,330,Norman North,Norman,OK,0.8556,711,50,6,NULL
2016,87849,Latrell Williams, WR ,5-11,171,Columbia,Lake City,FL,0.8555,712,111,100,tennessee
2016,27317,Hussein Howe, CB ,5-9,175,University Christian,Jacksonville,FL,0.8554,713,62,101,east carolina
2016,75248,Tony Poljan, DUAL ,6-7,235,Lansing Catholic,Lansing,MI,0.8553,714,19,19,central michigan
2016,69307,Austin Andrews, CB ,6-1,180,St. Francis De Sales,Columbus,OH,0.8553,715,63,27,michigan state
2016,36871,Nick Krimin, OT ,6-6,320,St Joseph,South Amboy,NJ,0.8553,716,61,17,rutgers
2016,58654,Myles Wolfolk, CB ,6-0,190,Dr. Henry Wise,Upper Marlboro,MD,0.8552,717,64,18,north carolina
2016,55101,Hasise Dubois, WR ,6-4,200,De Paul Catholic,Wayne,NJ,0.8550,718,112,18,virginia
2016,78932,Alex Gellerstedt, OT ,6-7,275,Dublin Coffman,Dublin,OH,0.8550,719,62,28,penn state
2016,53797,TaDarryl Marshall, ATH ,6-0,180,Leeds,Leeds,AL,0.8549,720,50,26,samford
2016,34133,Dele Harding, ILB ,6-1,232,Eastern Christian,Elkton,MD,0.8549,721,27,19,illinois
2016,70703,Jaren Hall, DUAL ,6-0,185,Maple Mountain,Spanish Fork,UT,0.8549,722,20,6,byu
2016,79282,De'Jon Harris, ILB ,6-0,238,John Ehret,Marrero,LA,0.8547,723,28,38,arkansas
2016,43899,Jango Glackin, OLB ,6-2,215,IMG Academy,Bradenton,FL,0.8547,724,47,102,northwestern
2016,78003,Fua Pututau, WDE ,6-3,231,Cottonwood,Salt Lake City,UT,0.8547,725,45,7,utah
2016,32131,Andrew Boselli, OG ,6-4,290,Episcopal,Jacksonville,FL,0.8545,726,31,103,florida state
2016,79981,Mulbah Car, RB ,5-10,190,Reagan,Austin,TX,0.8544,727,46,102,houston
2016,69287,Jimmie Taylor, WDE ,6-3,220,Southwest,Jacksonville,NC,0.8544,728,46,33,virginia tech
2016,58525,Freddie Pinder, WR ,6-5,195,Miami Southridge,Miami,FL,0.8544,729,113,104,florida international
2016,47165,Javon Jackson, CB ,5-11,180,Sandy Creek,Tyrone,GA,0.8543,730,65,67,duke
2016,76488,Kingston Davis, FB ,6-1,225,Prattville,Prattville,AL,0.8543,731,1,27,michigan
2016,67153,Noah Turner, TE ,6-3,235,Carmel Catholic,Mundelein,IL,0.8543,732,40,20,north carolina
2016,44475,Tobias Little, ILB ,6-0,234,Mays,Atlanta,GA,0.8543,733,29,68,louisville
2016,75327,Tobias Gilliam, CB ,6-0,185,Wayne,Dayton,OH,0.8543,734,66,29,kentucky
2016,36692,Stephen Spanellis, OG ,6-5,330,Gilman,Baltimore,MD,0.8543,735,32,20,michigan
2016,77098,Tyrone Hopper, WDE ,6-4,220,Roswell,Roswell,GA,0.8543,736,47,69,north carolina
2016,78204,Hamilcar Rashed, WDE ,6-2,206,Cesar Chavez,Laveen,AZ,0.8543,737,48,7,oregon state
2016,31890,Tre Jackson, CB ,5-10,160,University Lab,Baton Rouge,LA,0.8540,738,67,39,tulane
2016,83369,Josh Metellus, S ,6-0,187,Charles W Flanagan,Hollywood,FL,0.8540,739,48,105,michigan
2016,37447,Zy'Aire Hughes, ATH ,5-11,180,McCracken County,Paducah,KY,0.8538,740,51,5,kentucky
2016,65571,Jachai Polite, SDE ,6-3,250,Mainland,Daytona Beach,FL,0.8538,741,33,106,florida
2016,59488,Tariqious Tisdale, WDE ,6-5,265,Lexington,Lexington,TN,0.8537,742,49,20,ole miss
2016,82307,Luke Campbell, OT ,6-4,275,Olentangy,Lewis Center,OH,0.8537,743,63,30,michigan state
2016,34398,Jordan Mack, ATH ,6-2,182,Wesleyan School,Norcross,GA,0.8537,744,52,70,virginia
2016,28054,Jon Randall Belton, PRO ,6-3,200,West Monroe,West Monroe,LA,0.8536,745,32,40,louisiana tech
2016,68822,Desmond Bland, OG ,6-4,270,Homewood-Flossmoor,Flossmoor,IL,0.8536,746,33,21,NULL
2016,31780,Harry Ballard, WR ,6-2,180,McCluer North,Florissant,MO,0.8536,747,114,9,missouri
2016,27319,Avery McCall, DUAL ,6-1,195,Dillon,Dillon,SC,0.8535,748,21,11,coastal carolina
2016,78079,Jaylen Miller, OG ,6-3,310,Providence,Jacksonville,FL,0.8535,749,34,107,duke
2016,31109,Tyler Pritchett, OG ,6-3,295,Auburn,Auburn,AL,0.8534,750,35,28,north carolina
2016,38894,Zack Gilbert, SDE ,6-2,260,South Mecklenburg,Charlotte,NC,0.8534,751,34,34,pittsburgh
2016,79933,Sam Heckel, OT ,6-5,265,Waukesha West,Waukesha,WI,0.8534,752,64,4,syracuse
