Year,ID,Player,POS,HT,WT,High School,City,State,Rating,National_Rank,Position_Rank,State_Rank,Team
2008,55853,Austin Quattrochi, OG ,6-3,274,Walton,Marietta,GA,0.8257,NA,81,80,southern mississippi
2008,56359,Kevin Galeher, OG ,6-4,315,St Rita Of Cascia,Chicago,IL,0.8257,NA,82,23,western michigan
2008,56234,Damion Whittington, OLB ,6-1,225,Norco,Norco,CA,0.8247,NA,76,112,fresno state
2008,55137,Chris Carlino, OLB ,6-2,202,Hamilton Southeastern ,Fishers,IN,0.8243,NA,77,13,purdue
2008,55185,Eric Mebane, WDE ,6-4,210,Bowie,Arlington,TX,0.8243,NA,33,176,purdue
2008,56198,Jonathan Rabe, SDE ,6-5,260,Damien,La Verne,CA,0.8243,NA,59,113,nevada
2008,55296,Josh Hill, CB ,6-1,180,Klein Forest,Houston,TX,0.8243,NA,90,177,california
2008,55674,Sam Schwartzstein, OG ,6-3,257,Southlake Carroll,Southlake,TX,0.8243,NA,83,178,stanford
2008,55542,Tony Cornelius, RB ,5-10,182,Boca Raton,Boca Raton,FL,0.8243,NA,88,129,temple
2008,14362,Cody Davis, S ,6-2,200,Stephenville,Stephenville,TX,0.8243,NA,83,179,texas tech
2008,56277,Michael Taylor, OLB ,6-2,195,Ashwaubenon,Green Bay,WI,0.8243,NA,78,6,wisconsin
2008,56101,Jared Karstetter, WR ,6-4,190,Ferris,Spokane,WA,0.8243,NA,131,16,washington state
2008,19068,Jeron Gouveia-Winslow, OLB ,6-2,185,Stone Bridge,Ashburn,VA,0.8229,NA,79,36,virginia tech
2008,8270,Chris McDonald, OG ,6-5,260,Henry Ford II,Sterling Heights,MI,0.8229,NA,84,23,michigan state
2008,56218,Douglas Spacht, OG ,6-4,285,Long Beach Poly,Long Beach,CA,0.8229,NA,85,114,fresno state
2008,55783,Brett Nagel, OLB ,6-4,225,Lemont,Lemont,IL,0.8229,NA,80,24,northwestern
2008,56485,Terence Thomas, OT ,6-8,295,Caldwell Senior,Caldwell,ID,0.8226,NA,81,2,washington
2008,55124,C.J. Odom, S ,6-0,198,Fort Myers,Fort Myers,FL,0.8226,NA,84,130,miami
2008,4984,Colter Phillips, TE ,6-6,245,Georgetown Preparatory School,Rockville,MD,0.8226,NA,55,16,virginia
2008,55332,Quincy Quetant, S ,6-0,188,Timber Creek,Orlando,FL,0.8226,NA,85,131,cincinnati
2008,14657,Nicholas Sliger, DT ,6-3,290,Hamilton Heights,Arcadia,IN,0.8226,NA,71,14,indiana
2008,55037,Alex Hunt, RB ,6-0,202,Duluth,Duluth,GA,0.8226,NA,89,81,indiana
2008,56877,Josh Garvin, OT ,6-3,263,Lake Gibson,Lakeland,FL,0.8226,NA,82,132,south florida
2008,56712,Jack Swanson, CB ,5-11,173,Naples,Naples,FL,0.8226,NA,91,133,iowa
2008,56409,Terrance Dailey, RB ,5-9,180,Vacaville,Vacaville,CA,0.8226,NA,90,115,washington
2008,5385,Garry Gilliam, TE ,-,-,Milton Hershey School,Carlisle,PA,0.8222,NA,56,43,penn state
2008,55548,Ryan Katz, PRO ,6-2,194,Santa Monica,Santa Monica,CA,0.8215,NA,42,116,oregon state
2008,56866,David Stevens, TE ,6-4,228,Millburn,Millburn,NJ,0.8212,NA,57,22,syracuse
2008,56071,Paipai Falemalu, WDE ,6-2,205,Kahuku,Kahuku,HI,0.8212,NA,34,8,hawaii
2008,55359,Darrin Williams, APB ,5-9,156,Martin Luther King,Detroit,MI,0.8212,NA,25,24,cincinnati
2008,55765,Jeremy Ebert, ATH ,6-0,178,Hilliard Darby,Hilliard,OH,0.8212,NA,85,45,northwestern
2008,19036,Eric Martin, TE ,6-2,240,C. D. Hylton,Woodbridge,VA,0.8212,NA,58,37,virginia tech
2008,56856,DeAndre Preaster, ATH ,6-3,205,Thomas R Proctor,Utica,NY,0.8212,NA,86,8,syracuse
2008,54883,Jimmy Burge, DT ,6-3,275,Stratford,Houston,TX,0.8212,NA,72,180,missouri
2008,56750,Matt Edwards, ATH ,6-1,195,Holliston,Holliston,MA,0.8212,NA,87,6,uconn
2008,55239,Marquise Hamm, SDE ,6-4,216,New Brunswick,New Brunswick,NJ,0.8211,NA,60,23,rutgers
2008,5561,Dawson Zimmerman, P ,6-2,205,Brookwood,Snellville,GA,0.8208,NA,3,82,clemson
2008,55633,Clint Anderson, OG ,6-2,253,Allen,Allen,TX,0.8208,NA,86,181,tulsa
2008,55758,Neal Deiters, OT ,6-9,342,York Comm,Elmhurst,IL,0.8208,NA,83,25,northwestern
2008,55186,Trent Mackey, ILB ,5-9,191,Carencro,Lafayette,LA,0.8198,NA,50,36,duke
2008,54919,Jatavious Miller, ILB ,5-11,186,Pahokee,Pahokee,FL,0.8198,NA,51,134,west virginia
2008,15914,Derricus Ellis, WDE ,6-2,230,Darlington School,Rome,GA,0.8194,NA,35,83,wake forest
2008,56919,Kenny Barrett, WR ,6-4,190,Mart,Mart,TX,0.8194,NA,132,182,north texas
2008,55039,Michael Bryant, OT ,6-6,285,LaVergne,LaVergne,TN,0.8194,NA,84,31,vanderbilt
2008,56037,Sean Tesoro, OG ,6-2,293,Henry Perrine Baldwin,Wailuku,HI,0.8194,NA,87,9,unlv
2008,57036,Logan Pegram, OG ,6-3,298,Silver Lake Jr-sr,Silver Lake,KS,0.8194,NA,88,9,northern illinois
2008,55906,Charles Bailey, WR ,6-3,175,Bartram Trail,Jacksonville,FL,0.8194,NA,133,135,mississippi state
2008,19886,Terrance Williams, WR ,6-3,190,W.T. White,Dallas,TX,0.8194,NA,134,183,baylor
2008,55132,Kenny Barnes, SDE ,6-2,235,Raymond S. Kellis,Glendale,AZ,0.8194,NA,61,19,arizona
2008,55041,Richard Cagle, OT ,6-5,250,St. Pius X,Houston,TX,0.8194,NA,85,184,vanderbilt
2008,54844,Devin Taylor, WDE ,6-6,225,Battery Creek,Beaufort,SC,0.8188,NA,36,26,south carolina
2008,55564,Colin Lyons, OG ,6-4,307,Del Campo,Fair Oaks,CA,0.8188,NA,89,117,oregon state
2008,56575,Christian Klein, WDE ,6-3,235,St Joseph Regional,Montvale,NJ,0.8181,NA,37,24,boston college
2008,55468,Nick Williams, OT ,6-5,260,Highlands Ranch,Littleton,CO,0.8181,NA,86,16,wyoming
2008,55577,Bryce Beall, S ,6-0,200,Tatum,Tatum,TX,0.8181,NA,86,185,houston
2008,55953,Jamiihr Williams, OLB ,6-2,224,Trotwood-Madison,Dayton,OH,0.8181,NA,81,46,michigan state
2008,55618,Tony Wilson, ILB ,6-1,207,Sprague,Salem,OR,0.8181,NA,52,4,oregon state
2008,55489,Leroy Houston, WR ,5-10,170,Seabreeze,Daytona Beach,FL,0.8181,NA,135,136,toledo
2008,19871,Jarred Salubi, RB ,5-9,210,Waco,Waco,TX,0.8181,NA,91,186,baylor
2008,56012,C.J. Cox, S ,5-11,192,North Garland,Garland,TX,0.8181,NA,87,187,unlv
2008,55503,Tracy Robertson, SDE ,6-5,230,Lamar,Houston,TX,0.8177,NA,62,188,baylor
2008,55752,Martin Bayless, WR ,6-2,200,Hightower,Missouri City,TX,0.8177,NA,136,189,northwestern
2008,56336,Kendall Dangerfield, DT ,6-2,264,Giles County,Pulaski,TN,0.8177,NA,73,32,middle tennessee state
2008,55213,Derrick Clark, CB ,6-2,195,Apopka,Apopka,FL,0.8177,NA,92,137,florida international
2008,55400,Adam Barry, PRO ,6-1,196,Moorpark,Moorpark,CA,0.8177,NA,43,118,wyoming
2008,56897,Quavon Taylor, OLB ,6-0,190,Northwestern,Miami,FL,0.8177,NA,82,138,south florida
2008,54756,Ken Adams, TE ,6-5,217,Enterprise,Enterprise,AL,0.8176,NA,59,43,auburn
2008,56742,Kenny Session, RB ,5-8,190,East Central,Tulsa,OK,0.8167,NA,92,15,kansas state
2008,55543,Cedric Hammond, WR ,6-2,175,St. John's,Washington,DC,0.8163,NA,137,6,temple
2008,56115,Dan Spitz, SDE ,6-6,240,Mead,Spokane,WA,0.8163,NA,63,17,washington state
2008,55261,Junior Mertile, ATH ,6-1,179,North Miami,Miami,FL,0.8163,NA,88,139,florida international
2008,56354,Alex Carder, PRO ,6-2,188,Shawnee Mission Northwest,Shawnee,KS,0.8163,NA,44,10,western michigan
2008,14651,Marc Damisch, OT ,6-6,268,Buffalo Grove,Buffalo Grove,IL,0.8163,NA,87,26,indiana
2008,56795,Corey Boatman, DT ,6-1,257,Good Counsel,Olney,MD,0.8163,NA,74,17,syracuse
2008,56815,Sal Battles, ATH ,5-10,221,East,Youngstown,OH,0.8163,NA,89,47,kent state
2008,55129,Lee Butler, ATH ,5-11,168,Westside,Anderson,SC,0.8163,NA,90,27,duke
2008,56482,Matt Britain, OT ,6-3,260,North Cobb,Kennesaw,GA,0.8163,NA,88,84,ohio
2008,57021,Jeremy Phillips, DUAL ,6-3,184,Waller,Waller,TX,0.8163,NA,20,190,north texas
2008,56781,Erik Quinones, OG ,6-4,302,Temescal Canyon,Lake Elsinore,CA,0.8163,NA,90,119,san diego state
2008,56335,Kirkland Gainous, WDE ,6-2,225,Lincoln,Tallahassee,FL,0.8163,NA,38,140,mississippi state
2008,31143,Chris Wilkes, PRO ,6-4,220,Dr. Phillips,Orlando,FL,0.8163,NA,45,141,ole miss
2008,19895,Cameron Kaufhold, OG ,6-4,315,Friendswood,Friendswood,TX,0.8149,NA,91,191,baylor
2008,56788,Jerome Williams, SDE ,6-3,220,Holy Cross,Delran,NJ,0.8149,NA,64,25,uconn
2008,55117,Dwayne Beckford, OLB ,6-0,209,Irvington,Irvington,NJ,0.8149,NA,83,26,purdue
2008,55903,Kyle Hoke, OLB ,6-1,200,Clements,Sugar Land,TX,0.8149,NA,84,192,ball state
2008,56703,Andre Smith, S ,6-2,190,Shoemaker,Killeen,TX,0.8146,NA,88,193,arkansas state
2008,54913,Brendan Kelly, TE ,6-3,228,Shoreham-Wading River,Shoreham,NY,0.8146,NA,60,9,central florida
2008,55371,Marvin Booker, OLB ,6-2,200,Piscataway Twp,Piscataway,NJ,0.8146,NA,85,27,rutgers
2008,14626,Peter St. Fort, CB ,6-2,180,Golden Gate,Naples,FL,0.8146,NA,93,142,indiana
2008,54801,Derrick Lykes, SDE ,6-4,274,Chilton Co Sch,Clanton,AL,0.8146,NA,65,44,auburn
2008,6021,Garrett Faircloth, OG ,6-6,260,The Bolles School,Brunswick,GA,0.8146,NA,92,143,florida state
2008,5452,Malcolm Willis, S ,-,-,Henry E. Lackey,Marbury,MD,0.8146,NA,89,18,penn state
2008,55878,Dex Jones, RB ,6-1,215,Montini Catholic,Lombard,IL,0.8135,NA,93,27,wisconsin
2008,56411,Jeffery Allen, OG ,6-4,324,King College Prep,Chicago,IL,0.8134,NA,93,28,illinois
2008,56403,Mitch Zajac, ILB ,6-1,247,Holt Senior,Holt,MI,0.8132,NA,53,25,western michigan
2008,4703,David Douglas, WR ,6-1,198,McKinney North,McKinney,TX,0.8132,NA,138,194,arizona
2008,56784,D.J. Shields, TE ,6-5,225,Bonita Vista,Chula Vista,CA,0.8132,NA,61,120,san diego state
2008,56254,Joel Wilson, DT ,6-3,275,Garland,Garland,TX,0.8132,NA,75,195,buffalo
2008,56798,Carl Cutler, TE ,6-3,230,Hanover,Hanover,NH,0.8132,NA,62,1,syracuse
2008,13768,Greg Castillo, CB ,5-11,180,St. Joseph's,Philadelphia,PA,0.8132,NA,94,44,iowa
2008,55195,Gavin Roberts, ATH ,6-0,185,Franklin Twp,Somerset,NJ,0.8118,NA,91,28,purdue
2008,54813,Derek Winter, WR ,6-0,178,Plant,Tampa,FL,0.8118,NA,139,144,auburn
2008,56446,Luke Kelly, ILB ,6-4,210,Turpin,Cincinnati,OH,0.8115,NA,54,48,miami ohio
2008,56120,Skylar Stormo, TE ,6-4,225,Kamiak,Mukilteo,WA,0.8115,NA,63,18,washington state
2008,56097,Eric Ball, OG ,6-3,270,Katy,Katy,TX,0.8115,NA,94,196,rice
2008,54889,Terrell Springs, ATH ,5-9,170,Chester,Chester,SC,0.8115,NA,92,28,alabama birmingham
2008,14064,Elton Ford, S ,6-0,210,Chattahoochee,Alpharetta,GA,0.8115,NA,90,85,arkansas
2008,11673,Micah Kreikemeier, OLB ,6-4,215,Central Catholic,West Point,NE,0.8115,NA,86,8,nebraska
2008,55059,Colt Nichter, DT ,6-2,275,Park City,Park City,UT,0.8115,NA,76,10,vanderbilt
2008,8286,Trenton Robinson, S ,5-10,171,Bay City Central,Bay City,MI,0.8113,NA,91,26,michigan state
2008,3237,Curtis Weatherspoon, OLB ,6-0,215,Valdosta,Saint Petersburg,FL,0.8111,NA,87,86,NULL
2008,55572,Geno Munoz, WR ,6-0,180,Mount Tahoma,Tacoma,WA,0.8111,NA,140,19,oregon state
2008,55547,Kevin Kroboth, ATH ,6-1,173,Nazareth,Nazareth,PA,0.8111,NA,93,45,temple
2008,55948,Jon Teague, K ,6-4,189,Fred T Foard,Newton,NC,0.8111,NA,13,32,navy
2008,56541,Brandon Ross, RB ,6-0,205,Auburn,Auburn,AL,0.8111,NA,94,45,memphis
2008,56232,Ray Anthony Long, S ,6-1,202,Aldine Nimitz,Houston,TX,0.8111,NA,92,197,buffalo
2008,55048,Josh Jelesky, SDE ,6-6,219,Naperville Central,Naperville,IL,0.8111,NA,66,29,vanderbilt
2008,55809,Philip Longino, DT ,6-0,272,Fort Bend Marshall,Missouri City,TX,0.8111,NA,77,198,louisiana tech
2008,56573,Jerry Kelly, RB ,6-1,225,Fairmont,Fairmont,WV,0.8111,NA,95,4,boston college
2008,54878,Basmine Jones, ATH ,6-0,195,Warren,Warren,AR,0.8111,NA,94,15,arkansas
2008,54923,Robert Sands, S ,6-6,193,Miami Carol City,Opa Locka,FL,0.8111,NA,93,145,west virginia
2008,56313,Nathan Sowels, CB ,5-11,170,Pinkston,Dallas,TX,0.8111,NA,95,199,louisiana
2008,55273,Devon Watkis, OT ,6-8,325,Longwood,Middle Island,NY,0.8111,NA,89,10,rutgers
2008,56598,Johnelle Derouselle, WR ,6-0,175,Breaux Bridge,Breaux Bridge,LA,0.8111,NA,141,37,louisiana monroe
2008,56182,Mike Harris, APB ,5-11,195,Chino Hills,Chino,CA,0.8111,NA,26,121,fresno state
2008,56632,Rashad Fields, S ,5-11,196,Caruthersville,Caruthersville,MO,0.8111,NA,94,18,arkansas state
2008,55561,Alex Jackson, WDE ,6-4,225,Dunnellon,Dunnellon,FL,0.8111,NA,39,146,temple
2008,55839,Quinton Pierce, ATH ,6-3,185,WP Davidson,Mobile,AL,0.8111,NA,95,46,southern mississippi
2008,56224,Jerry Davis, PRO ,6-1,187,Edison,Fresno,CA,0.8111,NA,46,122,buffalo
2008,56848,Jarel Lowery, DT ,6-5,294,Paterson Catholic,Paterson,NJ,0.8111,NA,78,29,syracuse
2008,56441,Julian Harrell, WR ,6-2,216,Bishop McDevitt,Harrisburg,PA,0.8111,NA,142,46,miami ohio
2008,56388,John Potter, K ,6-2,190,Grand Haven,Grand Haven,MI,0.8111,NA,14,27,western michigan
2008,55550,Colin Kelly, OT ,6-5,250,Kelso,Kelso,WA,0.8111,NA,90,20,oregon state
2008,55345,Kendrick Payne, DT ,6-3,260,Klein Forest,Houston,TX,0.8111,NA,79,200,california
2008,6218,Taylor Wyndham, WDE ,6-4,238,Swansea,Swansea,SC,0.8111,NA,40,29,kentucky
2008,8227,John Deyo, OT ,6-6,270,Gull Lake,Richland,MI,0.8111,NA,91,28,michigan state
2008,56211,Brandon Wimberly, WR ,6-3,185,Gardena Senior,Gardena,CA,0.8111,NA,143,123,nevada
2008,55131,Jordon Byas, ATH ,6-2,185,Bay,Panama City,FL,0.8111,NA,96,147,duke
2008,14078,Chris Gragg, TE ,6-3,236,Warren,Warren,AR,0.8111,NA,64,16,arkansas
2008,56428,Kurt Mangum, ILB ,6-0,231,Chandler,Chandler,AZ,0.8111,NA,55,20,washington
2008,55479,Kenneth Harris, OLB ,6-4,194,Columbia,Decatur,GA,0.8111,NA,88,87,north carolina
2008,55250,Brandon Jones, WR ,6-1,175,Winslow Twp,Atco,NJ,0.8111,NA,144,30,rutgers
2008,56036,Gerome Surrell, WR ,5-10,180,St. Mary's,Stockton,CA,0.8111,NA,145,124,unlv
2008,56022,Chris Jones, ATH ,6-2,183,Shadow Ridge,Las Vegas,NV,0.8111,NA,97,10,unlv
2008,55021,Kristophar Rhymes, S ,6-0,207,Fort Bend Marshall,Missouri City,TX,0.8111,NA,95,201,tulane
2008,55689,Cory Dorris, OT ,6-5,255,Jenks,Jenks,OK,0.8111,NA,92,16,tulsa
2008,56303,Tim Jackson, CB ,5-10,170,Desire Street Academy,Baton Rouge,LA,0.8111,NA,96,38,louisiana
2008,55769,Chris Anderson, RB ,5-9,186,Boyd Anderson,Fort Lauderdale,FL,0.8111,NA,96,148,troy
2008,56907,Marquise Law, WR ,6-3,181,American,Hialeah,FL,0.8111,NA,146,149,colorado state
2008,56995,Coleman Feeley, OT ,6-4,287,Anderson,Austin,TX,0.8111,NA,93,202,north texas
2008,55140,LaSalle Cooks, WDE ,6-3,193,Pine Castle Christian Academy,Orlando,FL,0.8111,NA,41,150,purdue
2008,55217,Carlton Jones, RB ,5-11,215,Middleton,Tampa,FL,0.8111,NA,97,151,florida state
2008,56438,Joe Clarke, WR ,6-2,180,Alonso,Tampa,FL,0.8111,NA,147,152,miami ohio
2008,56721,Raymond Rodriguez, ATH ,6-0,241,Los Altos,Hacienda Heights,CA,0.8111,NA,98,125,san jose state
2008,56462,Cory McCutchen, WR ,6-5,178,Stephenson,Stone Mountain,GA,0.8111,NA,148,88,marshall
2008,56141,Mitch Straight, OT ,6-6,285,Eisenhower Ms,Norristown,PA,0.8111,NA,94,47,akron
2008,56127,Jordan Miller, PRO ,6-0,207,New Philadelphia,New Philadelphia,OH,0.8111,NA,47,49,akron
2008,55047,Ryan Fowler, K ,5-11,155,Eastside Hi,Taylors,SC,0.8111,NA,15,30,vanderbilt
2008,56077,Xavier Webb, ATH ,5-11,200,Montgomery,Montgomery,TX,0.8111,NA,99,203,rice
2008,55267,Stephen Shimko, PRO ,6-6,210,Ewing,Trenton,NJ,0.8111,NA,48,31,rutgers
2008,55486,Danny Farr, DT ,6-4,268,Evanston Township,Evanston,IL,0.8111,NA,80,30,toledo
2008,56048,Emerson Herndon, FB ,6-8,210,Worthing,Houston,TX,0.8111,NA,6,204,rice
2008,54904,Corey Freeman, WDE ,6-3,215,Cleveland Heights,Cleveland,OH,0.8111,NA,42,50,west virginia
2008,55196,Rick Schmeig, OG ,6-5,305,Oak Hills,Cincinnati,OH,0.8111,NA,95,51,purdue
2008,55264,Javaris Brown, WR ,5-11,178,Northeast,Macon,GA,0.8111,NA,149,89,virginia
2008,55798,Nick Chartain, OT ,6-5,323,Desire Street Academy,Baton Rouge,LA,0.8111,NA,95,39,southern mississippi
2008,55057,Rob Lohr, ATH ,6-5,240,Phoenixville Area,Phoenixville,PA,0.8111,NA,100,48,vanderbilt
2008,56308,LaVarus Williams, CB ,6-0,185,Ben Davis,Indianapolis,IN,0.8111,NA,97,15,central michigan
2008,55924,Marsel Posey, WR ,5-9,150,Centennial,Corona,CA,0.8111,NA,150,126,idaho
2008,4899,Jimmy Howell, P ,6-6,238,West Florence,Florence,SC,0.8111,NA,4,31,virginia
2008,55611,Mohammed Usman, SDE ,6-1,235,Bowie,Arlington,TX,0.8111,NA,67,205,houston
2008,55409,Brayden Burris, OT ,6-5,250,Bishop Carroll,Wichita,KS,0.8111,NA,96,11,iowa state
2008,55172,Robert Maci, WDE ,6-4,240,Cathedral,Indianapolis,IN,0.8111,NA,43,16,purdue
2008,56986,Garrett Nicholson, CB ,5-10,180,West,Salt Lake City,UT,0.8111,NA,98,11,byu
2008,56794,Trevardo Williams, SDE ,6-3,210,Central,Bridgeport,CT,0.8111,NA,68,8,uconn
2008,55025,Edward Patterson, CB ,6-0,180,Bastrop,Bastrop,LA,0.8111,NA,99,40,tcu
2008,55312,Ahmad Jaradat, OG ,6-4,290,Central Catholic,Portland,OR,0.8111,NA,96,5,north carolina state
2008,56509,Tyler Bass, DUAL ,6-3,195,Stockbridge,Stockbridge,GA,0.8111,NA,21,90,memphis
2008,54943,Marcus Malbrough, SDE ,6-5,225,West Brook,Beaumont,TX,0.8111,NA,69,206,missouri
2008,56578,Dominick LeGrande, ATH ,6-1,192,Curtis,Staten Island,NY,0.8111,NA,101,11,boston college
2008,55136,Monroe Brooks, DT ,6-6,245,Palatine,Palatine,IL,0.8111,NA,81,31,purdue
2008,55995,Rufus Johnson, SDE ,6-6,230,Spruce,Dallas,TX,0.8111,NA,70,207,new mexico
2008,55593,Jordan Mannisto, K ,6-0,175,Westlake,Thousand Oaks,CA,0.8111,NA,16,127,houston
2008,15818,Chris Givens, RB ,6-0,185,Wylie,Wylie,TX,0.8111,NA,98,208,wake forest
2008,55719,Victor Jones, OLB ,6-1,219,Richland,North Richland Hills,TX,0.8111,NA,89,209,smu
2008,55966,Joe Harris, ATH ,6-3,200,George Washington,Denver,CO,0.8111,NA,102,17,new mexico
2008,18500,Carson Anderson, OG ,6-1,280,Florence,Florence,AL,0.8111,NA,97,47,tennessee
2008,56684,Kedric Murry, TE ,6-4,250,Pleasant Grove ,Pleasant Grove,AL,0.8111,NA,65,48,arkansas state
2008,55214,Troy Dannehower, DUAL ,6-1,213,Seabreeze,Daytona Beach,FL,0.8111,NA,22,153,florida international
2008,55177,Nate Nord, TE ,6-5,211,West Boca Raton,Boca Raton,FL,0.8111,NA,66,154,louisville
2008,56791,Brian Stahovich, K ,6-0,170,Cathedral Catholic,San Diego,CA,0.8111,NA,17,128,san diego state
2008,56107,Cory Mackay, SDE ,6-4,215,Eastlake,Sammamish,WA,0.8111,NA,71,21,washington state
2008,55738,Keith Robinson, APB ,5-9,170,Winslow Twp,Atco,NJ,0.8111,NA,27,32,smu
2008,56208,Rahkeem Morgan, CB ,6-1,174,Asheville,Asheville,NC,0.8111,NA,100,33,east carolina
2008,56230,Zach Davila, OT ,6-5,295,Cienega,Coronado Ntl Forest,AZ,0.8111,NA,97,21,utah
2008,54933,E.J. Epperson, TE ,6-4,225,Humboldt,Humboldt,TN,0.8111,NA,67,33,ole miss
2008,54906,Joey Madsen, OG ,6-4,275,Chardon,Chardon,OH,0.8111,NA,98,52,west virginia
2008,56508,Greg Grimes, DT ,6-1,283,Inderkum,Sacramento,CA,0.8104,NA,82,129,boise state
2008,56517,Stephen Atkinson, S ,6-1,183,Cardinal Gibbons,Fort Lauderdale,FL,0.8104,NA,96,155,boston college
2008,55900,Jarren Brown, RB ,5-8,179,Charles Herbert Flowers,Upper Marlboro,MD,0.8101,NA,99,19,navy
2008,55936,Troy Vital, RB ,6-0,190,Copperas Cove,Copperas Cove,TX,0.8101,NA,100,210,idaho
2008,56547,Montel Harris, RB ,5-8,195,Trinity Christian Academy,Jacksonville,FL,0.8101,NA,100,156,boston college
2008,54922,Ferbia Allen, TE ,6-5,235,Dollarway,White Hall,AR,0.8101,NA,68,17,ole miss
2008,55582,Doran Guillory, SDE ,6-3,270,Monsignor Kelly Catholic,Beaumont,TX,0.8101,NA,72,211,houston
2008,56281,Bryan Schroeder, RB ,5-10,205,North Harrison,Ramsey,IN,0.8101,NA,102,17,central michigan
2008,56633,Casey Narcisse, DT ,5-10,274,St. James,Saint James,LA,0.8097,NA,83,41,louisiana monroe
2008,5581,Russell Ellington, TE ,6-2,235,Unknown,Nashville,TN,0.8087,NA,69,34,illinois
2008,56546,Raphiel Lambert, APB ,5-7,184,Jesuit,Portland,OR,0.8087,NA,28,6,boise state
2008,56187,Blaec Walker, OT ,6-5,315,Middletown,Middletown,OH,0.8083,NA,98,53,bowling green
2008,54935,H.R. Greer, FB ,6-0,225,Southern Baptist Educ Center,Southaven,MS,0.8083,NA,7,24,ole miss
2008,55909,Nick Bell, OLB ,6-4,225,Jess Lanier,Hueytown,AL,0.8083,NA,90,49,mississippi state
2008,56471,Marvon Sanders, WR ,5-8,165,Ypsilanti,Ypsilanti,MI,0.8083,NA,151,29,eastern michigan
2008,55868,Bruce Wilbourn, ATH ,6-0,185,North Panola,Sardis,MS,0.8083,NA,103,25,southern mississippi
2008,8221,Kirk Cousins, PRO ,6-3,202,Holland Christian,Holland,MI,0.8083,NA,49,30,michigan state
2008,55284,Terrence Davis, WR ,6-2,180,Brookwood,Snellville,GA,0.8081,NA,152,91,wake forest
2008,54912,Chad Hounshell, OT ,6-5,302,Lake Catholic,Mentor,OH,0.8073,NA,99,54,central florida
2008,4971,Aaron Van Kuiken, OT ,6-7,305,Turpin,Cincinnati,OH,0.8072,NA,100,55,virginia
2008,56704,Ethan Douglas, OT ,6-7,285,Basehor-Linwood,Basehor,KS,0.8069,NA,101,12,kansas state
2008,55281,Riko Smalls, DUAL ,6-1,183,Plano East,Plano,TX,0.8069,NA,23,212,virginia
2008,55480,Paul Vigo, ATH ,6-1,172,New Brunswick,New Brunswick,NJ,0.8056,NA,104,33,colorado
2008,55805,Christian Lacey, WDE ,6-2,230,Archbishop Shaw,Marrero,LA,0.8052,NA,44,42,louisiana tech
2008,57018,Willie Taylor, ATH ,5-10,157,Hillcrest,Dallas,TX,0.8052,NA,105,213,north texas
2008,55751,Hunter Bates, S ,5-9,159,Nease,Ponte Vedra Beach,FL,0.8052,NA,97,157,northwestern
2008,54965,Brandon Sanders, CB ,6-2,190,Peachtree Ridge,Suwanee,GA,0.8052,NA,101,92,ole miss
2008,56138,Norman Shuford, APB ,5-9,165,Farmington,Farmington,MI,0.8052,NA,29,31,akron
2008,6026,Josh Gehres, WR ,6-3,190,Lincoln,Tallahassee,FL,0.8052,NA,153,158,florida state
2008,55113,John Calhoun, ATH ,6-3,235,Sebastian River,Sebastian,FL,0.8052,NA,106,159,miami
2008,56047,Clay Hebert, OG ,6-3,285,Klein,Spring,TX,0.8052,NA,99,214,rice
2008,56808,Ross Williams, WDE ,6-3,200,Mission Viejo,Mission Viejo,CA,0.8038,NA,45,130,NULL
2008,56147,Thaddeus Brown, RB ,5-10,178,Notre Dame,Sherman Oaks,CA,0.8038,NA,103,131,nevada
2008,56457,Marcell Rose, ATH ,5-9,180,Cypress Creek Senior,Orlando,FL,0.8038,NA,107,160,eastern michigan
2008,56367,Travis Lilienthal, OG ,6-3,250,Riverdale,Murfreesboro,TN,0.8038,NA,100,35,middle tennessee state
2008,56204,Josh Jordan, PRO ,6-4,202,St. Amant,Saint Amant,LA,0.8035,NA,50,43,east carolina
2008,55183,Patrick Kurunwune, RB ,5-10,200,Anderson,Austin,TX,0.8024,NA,104,215,duke
2008,55859,Johnny Thompson, OLB ,6-1,205,Valley HS,Valley,AL,0.8021,NA,91,50,troy
2008,55895,Brad Marboe, OLB ,6-4,200,Idaho Falls Senior,Idaho Falls,ID,0.8021,NA,92,3,idaho
2008,55154,Curtis Hazelton, WDE ,6-3,232,Roswell,Roswell,GA,0.8021,NA,46,93,duke
2008,56790,Ian Allport, OT ,6-5,299,Pulaski Junior-senior,Pulaski,NY,0.8021,NA,102,12,syracuse
2008,55240,Joe Trebitz, OLB ,6-3,200,West Boca Raton,Boca Raton,FL,0.8021,NA,93,161,pittsburgh
2008,56006,David Blair, ILB ,6-1,215,Mcclintock,Tempe,AZ,0.8021,NA,56,22,unlv
2008,5635,Ryan Sedlacek, OG ,6-4,300,Staples,Westport,CT,0.8021,NA,101,9,illinois
2008,56250,Dalonte Wallace, WDE ,6-0,199,Eleanor Roosevelt,Greenbelt,MD,0.8021,NA,47,20,buffalo
2008,56034,Robert Rowe, DUAL ,6-2,186,Marana,Marana,AZ,0.8021,NA,24,23,unlv
2008,56762,Rob Andrews, ILB ,6-2,211,Foothill,Pleasanton,CA,0.8021,NA,57,132,san diego state
