Year,ID,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2019,31780,Harry Ballard, WR ,0.8444,missouri,arkansas pine bluff,SEC,SWAC
2019,78331,Brandon Benson, WR ,0.8440,smu,stony brook,American Athletic,CAA
2019,38608,Devin Butler, WR ,0.8432,syracuse,NULL,ACC,NULL
2019,86152,Demetri Burch, WR ,0.8431,oregon,NULL,Pacific-12,NULL
2019,46037142,Mitch Lewis, TE ,0.8429,miami ohio,illinois state,Mid-American,Missouri Valley
2019,82536,Andrew Park, TE ,0.8422,maryland,NULL,Big Ten,NULL
2019,30222,DeAndre McNeal, WR ,0.8417,florida atlantic,smu,Conference USA,American Athletic
2019,32464,Isaiah Zuber, WR ,0.8406,kansas state,mississippi state,Big 12,SEC
2019,37811,Dontay Mayfield, WR ,0.8406,central florida,duquesne,American Athletic,Northeast
2019,42619,Chris Cunningham, TE ,0.8403,virginia tech,old dominion,ACC,Conference USA
2019,50137,Justin Gibbs, WR ,0.8395,ball state,austin peay,Mid-American,Ohio Valley
2019,44303,Nakia Griffin-Stewart, TE ,0.8383,rutgers,pittsburgh,Big Ten,ACC
2019,31656,Michael Little, WR ,0.8381,purdue,NULL,Big Ten,NULL
2019,30549,Trevion Armstrong, WR ,0.8371,nevada,campbell,Mountain West,Pioneer
2019,50988,Caleb Repp, TE ,0.8362,utah,utah state,Pacific-12,Mountain West
2019,79852,Darian Street, WR ,0.8353,pittsburgh,towson,ACC,CAA
2019,42262,Rashad Blunt, WR ,0.8351,rutgers,NULL,Big Ten,NULL
2019,83538,Zenden Dellinger, TE ,0.8322,indiana,NULL,Big Ten,NULL
2019,36513,Austin Dorris, TE ,0.8319,indiana,bowling green,Big Ten,Mid-American
2019,92303,Davarius Bargnare, WR ,0.8316,georgia southern,campbell,Sun Belt,Pioneer
2019,76991,Noah Ellison, WR ,0.8314,old dominion,indiana state,Conference USA,Missouri Valley
2019,83641,Reginald Henderson, WR ,0.8287,middle tennessee state,chattanooga,Conference USA,Southern
2019,46038078,Jared Scott, WR ,0.8280,wyoming,jacksonville state,Mountain West,Ohio Valley
2019,78534,Vernon Grier, WR ,0.8271,north carolina state,south carolina state,ACC,MEAC
2019,43343,Doug Bates, TE ,0.8266,cincinnati,toledo,American Athletic,Mid-American
2019,75419,Jonathan Nance, WR ,0.8259,arkansas,missouri,SEC,SEC
2019,84636,Marquez Perez, WR ,0.8255,tulsa,uiw,American Athletic,Southland
2019,80957,Jailen Bailey, WR ,0.8252,arizona,NULL,Pacific-12,NULL
2019,91065,Tyler Sear, TE ,0.8249,pittsburgh,temple,ACC,American Athletic
2019,79863,Benaiah Franklin, WR ,0.8215,purdue,northwestern state,Big Ten,Southland
2019,46038604,Spencer Gaddis, WR ,0.8215,western kentucky,georgia state,Conference USA,Sun Belt
2019,46039777,Steven Peterson, WR ,0.8215,coastal carolina,mercer,Sun Belt,Southern
2019,91025,Antwaun Ayers, WR ,0.8214,san jose state,NULL,Mountain West,NULL
2019,36952,McLane Mannix, WR ,0.8210,nevada,texas tech,Mountain West,Big 12
2019,46039732,Jayden Reed, WR ,0.8204,western michigan,michigan state,Mid-American,Big Ten
2019,46037148,Braden Collins, WR ,0.8204,appalachian state,tennessee,Sun Belt,SEC
2019,87236,Kenyon Tabor, WR ,0.8185,kansas,NULL,Big 12,NULL
2019,46048101,Anthony Spurlock, WR ,0.8181,western kentucky,southeastern louisiana,Conference USA,Southland
2019,37132,Akile Davis, WR ,0.8163,byu,northwestern state,FBS Independents,Southland
2019,30706,Markeyvious Adams, WR ,0.8154,appalachian state,NULL,Sun Belt,NULL
2019,89487,Kade Greeley, TE ,0.8153,hawaii,NULL,Mountain West,NULL
2019,46039182,Justin McGriff, WR ,0.8134,nebraska,NULL,Big Ten,NULL
2019,81891,Keyron Catlett, WR ,0.8133,purdue,hampton,Big Ten,MEAC
2019,78983,Jerron Rollins, WR ,0.8111,cincinnati,NULL,American Athletic,NULL
2019,46038701,Harrison Ashby, TE ,0.8111,idaho,NULL,Big Sky,NULL
2019,34734,Cortez Lewis, WR ,0.8105,wake forest,western michigan,ACC,Mid-American
2019,34734,Cortez Lewis, WR ,0.8105,western michigan,hampton,Mid-American,MEAC
2019,54432,Tyrin Summers, WR ,0.8104,cincinnati,chattanooga,American Athletic,Southern
2019,29959,Xavian Marks, WR ,0.8099,alabama,NULL,SEC,NULL
2019,46049480,Austin Alexander, TE ,0.8098,fresno state,NULL,Mountain West,NULL
2019,46052501,Thomas Muldrow, WR ,0.8098,arkansas,NULL,SEC,NULL
2019,46049537,De'Vaughn Brown, WR ,0.8098,wyoming,NULL,Mountain West,NULL
2019,94445,Bryson Jackson, WR ,0.8088,tcu,houston,Big 12,American Athletic
2019,79686,Jahod Booker, WR ,0.8075,memphis,alabama state,American Athletic,SWAC
2019,77356,Eric Rooks, WR ,0.8065,hawaii,eastern illinois,Mountain West,Ohio Valley
2019,46037503,Malik Rodgers, WR ,0.8065,air force,tulsa,Mountain West,American Athletic
2019,46037651,Travis Vokolek, TE ,0.8027,rutgers,nebraska,Big Ten,Big Ten
2019,60603,Obe Fortune, WR ,0.8026,georgia southern,NULL,Sun Belt,NULL
2019,82192,Darius Wise, WR ,0.8025,colorado state,NULL,Mountain West,NULL
2019,35671,Tyler Davis, TE ,0.8003,uconn,georgia tech,FBS Independents,ACC
2019,46049756,Camron Donatlan, WR ,0.7998,wyoming,NULL,Mountain West,NULL
2019,46041734,Jay Gibson, TE ,0.7998,western kentucky,chattanooga,Conference USA,Southern
2019,85032,Brendan Harmon, WR ,0.7993,rice,NULL,Conference USA,NULL
2019,94298,Tamir Jones, WR ,0.7977,georgia state,NULL,Sun Belt,NULL
2019,41360,Hunter Thedford, TE ,0.7977,smu,utah,American Athletic,Pacific-12
2019,37177,Mechane Slade, WR ,0.7971,memphis,georgia state,American Athletic,Sun Belt
2019,46047249,Jacob Cassidy, TE ,0.7953,marshall,NULL,Conference USA,NULL
2019,53822,Keishawn Watson, WR ,0.7946,western michigan,appalachian state,Mid-American,Sun Belt
2019,81311,Baron Odom, TE ,0.7931,oklahoma state,NULL,Big 12,NULL
2019,71763,Richard Hallman, WR ,0.7929,troy,NULL,Sun Belt,NULL
2019,57548,Reid Rials, WR ,0.7925,southern mississippi,troy,Conference USA,Sun Belt
2019,69557,Joshua Shelmire, WR ,0.7924,smu,NULL,American Athletic,NULL
2019,81893,Jay King, WR ,0.7924,coastal carolina,NULL,Sun Belt,NULL
2019,91678,Willie Cherry, WR ,0.7924,ohio,NULL,Mid-American,NULL
2019,88003,Diondre Champaigne, WR ,0.7906,georgia state,NULL,Sun Belt,NULL
2019,91903,Da'kendall James, WR ,0.7898,coastal carolina,norfolk state,Sun Belt,MEAC
2019,46042905,Tyquavious Terrell, WR ,0.7898,marshall,murray state,Conference USA,Ohio Valley
2019,46059363,Jaden Gragg, WR ,0.7892,coastal carolina,troy,Sun Belt,Sun Belt
2019,46038545,Camryn Johnson, WR ,0.7882,georgia state,south carolina state,Sun Belt,MEAC
2019,75852,Jess Trussell, TE ,0.7874,purdue,utep,Big Ten,Conference USA
2019,87001,Jonathan Francois, WR ,0.7857,charlotte,florida atlantic,Conference USA,Conference USA
2019,86315,Kendall Catalon, WR ,0.7853,southern,arkansas,SWAC,SEC
2019,46043227,Juwan Moody, WR ,0.7853,east carolina,south carolina state,American Athletic,MEAC
2019,81879,Tobias Enlow, WR ,0.7832,arkansas,central arkansas,SEC,Southland
2019,79070,Steven Enis, TE ,0.7832,memphis,NULL,American Athletic,NULL
2019,25249,Alex Thomas, WR ,0.7824,cincinnati,NULL,American Athletic,NULL
2019,82995,Tyler Fleetwood, WR ,0.7824,miami ohio,NULL,Mid-American,NULL
2019,84964,Dakari Carter, WR ,0.7817,toledo,youngstown state,Mid-American,Missouri Valley
2019,84536,Keyion Dixon, WR ,0.7813,uconn,eastern kentucky,FBS Independents,Ohio Valley
2019,31042,Maaseiah Francis, WR ,0.7800,south alabama,NULL,Sun Belt,NULL
2019,77259,Tyler Mabry, TE ,0.7790,buffalo,maryland,Mid-American,Big Ten
2019,46037538,Avante Cox, WR ,0.7790,wyoming,southern illinois,Mountain West,Missouri Valley
2019,79136,RJ Turner, WR ,0.7750,louisiana monroe,texas tech,Sun Belt,Big 12
2019,84674,Keidren Davis, TE ,0.7750,ball state,NULL,Mid-American,NULL
2019,77825,Legend Brumbaugh, TE ,0.7731,maryland,colorado,Big Ten,Pacific-12
2019,49722,Devin Papenheim, TE ,0.7731,appalachian state,NULL,Sun Belt,NULL
2019,88924,Thomas Dutton, TE ,0.7731,air force,stony brook,Mountain West,CAA
2019,33903,Jabril Clewis, WR ,0.7718,tulane,NULL,American Athletic,NULL
2019,46038084,Julian Hicks, WR ,0.7716,central michigan,akron,Mid-American,Mid-American
2019,90576,Kyre Richardson, WR ,0.7682,san diego state,NULL,Mountain West,NULL
2019,46038652,Charlie Jones, WR ,0.7675,buffalo,iowa,Mid-American,Big Ten
2019,42264,David Gardner, WR ,0.7667,south alabama,florida atlantic,Sun Belt,Conference USA
2019,57232,Tyler Williams, TE ,0.7667,central florida,NULL,American Athletic,NULL
2019,85288,Lionell McConnell, WR ,0.7667,liberty,NULL,FBS Independents,NULL
2019,69567,Cam Burnette, WR ,0.7667,furman,east carolina,Southern,American Athletic
2019,79381,Kareem Adeniyi, WR ,0.7667,utsa,NULL,Conference USA,NULL
2019,38189,Malik Gray, WR ,0.7657,east carolina,NULL,American Athletic,NULL
2019,88637,David Fitzwater, TE ,0.7642,tulsa,northwestern state,American Athletic,Southland
2019,90697,Kris Leach, TE ,0.7642,western kentucky,kent state,Conference USA,Mid-American
2019,81987,Hunter Hill, WR ,0.7631,memphis,bryant,American Athletic,Northeast
2019,46038706,Jack Combs, WR ,0.7631,central michigan,iowa,Mid-American,Big Ten
2019,67143,Malik Stanley, WR ,0.7600,south alabama,louisiana tech,Sun Belt,Conference USA
2019,46048748,Ricky Baker, WR ,0.7497,utep,NULL,Conference USA,NULL
2019,37677,Conor Sweeney, TE ,0.7000,purdue,NULL,Big Ten,NULL
2019,71766,Alex Allen, TE ,NULL,louisiana,louisiana,Sun Belt,Sun Belt
2019,46084153,Dejon Brissett, WR ,NULL,richmond,virginia,CAA,ACC
2019,46047688,Jordan Brooks-Wess, WR ,NULL,smu,florida atlantic,American Athletic,Conference USA
2019,37231,Ardell Brown, WR ,NULL,uconn,NULL,FBS Independents,NULL
2019,46083136,Weston Carr, WR ,NULL,penn state,NULL,Big Ten,NULL
2019,94432,Brandon Clark, WR ,NULL,penn state,NULL,Big Ten,NULL
2019,46042557,Taymon Cooke, WR ,NULL,marshall,ncat,Conference USA,MEAC
2019,26863,Michael Cornwell, WR ,NULL,maryland,howard,Big Ten,MEAC
2019,46038176,D'Wayne Crawford, WR ,NULL,east carolina,liberty,American Athletic,FBS Independents
2019,74161,Zach Farrar, WR ,NULL,youngstown state,auburn,Missouri Valley,SEC
2019,46037458,David Felton, WR ,NULL,indiana,NULL,Big Ten,NULL
2019,46044028,Korie Frausto, WR ,NULL,oklahoma state,morgan state,Big 12,MEAC
2019,92941,Johnny Fritz, WR ,NULL,south florida,NULL,American Athletic,NULL
2019,46048307,Kyle Grady, WR ,NULL,michigan,NULL,Big Ten,NULL
2019,92084,Kwincy Hall, WR ,NULL,west virginia,kent state,Big 12,Mid-American
2019,46040855,Darius Hampton, WR ,NULL,louisiana,NULL,Sun Belt,NULL
2019,88541,Branden Hohenstein, TE ,NULL,nebraska,NULL,Big Ten,NULL
2019,46040734,Thomas Jackson, WR ,NULL,north carolina,louisville,ACC,ACC
2019,90456,Gregory Jean, WR ,NULL,eastern michigan,NULL,Mid-American,NULL
2019,46035262,Jordan Jefferson, WR ,NULL,virginia tech,NULL,ACC,NULL
2019,69931,Michael Kouassi, TE ,NULL,georgia state,NULL,Sun Belt,NULL
2019,87831,Jake Levrier, WR ,NULL,texas tech,NULL,Big 12,NULL
2019,39079,Carter McCarthy, TE ,NULL,utsa,stony brook,Conference USA,CAA
2019,43889,Jordan McCray, WR ,NULL,south alabama,oklahoma state,Sun Belt,Big 12
2019,46086198,Tommy McIntyre, TE ,NULL,cornell,smu,Ivy,American Athletic
2019,46038309,Cooper Melton, WR ,NULL,tennessee,georgetown,SEC,Patriot League
2019,45572977,Jared Miles, WR ,NULL,smu,NULL,American Athletic,NULL
2019,46085867,Nick Muse, TE ,NULL,wm,south carolina,CAA,SEC
2019,46037570,Garyn Prater, WR ,NULL,ohio state,cincinnati,Big Ten,American Athletic
2019,85017,Corey Reed, WR ,NULL,louisville,georgia state,ACC,Sun Belt
2019,58278,Hunter Rison, WR ,NULL,kansas state,NULL,Big 12,NULL
2019,77809,Nate Shelton, WR ,NULL,texas tech,NULL,Big 12,NULL
2019,46052291,James Sowards, WR ,NULL,smu,sfasu,American Athletic,Southland
2019,46041649,Carlton Swopes, WR ,NULL,eastern michigan,NULL,Mid-American,NULL
2019,87022,Cualan Williams, WR ,NULL,louisiana tech,NULL,Conference USA,NULL
2019,87849,Latrell Williams, WR ,NULL,tennessee,south florida,SEC,American Athletic
2019,46057487,Kainoa Wilson, WR ,NULL,washington state,NULL,Pacific-12,NULL
2019,78619,Parker Braun, OG ,0.8756,georgia tech,texas,ACC,Big 12
2019,57240,Jonah Jackson, OG ,0.8135,rutgers,ohio state,Big Ten,Big Ten
2019,84354,Larry Boyd, OT ,0.8721,illinois,NULL,Big Ten,NULL
2019,19258,Drew Richmond, OT ,0.9742,tennessee,usc,SEC,Pacific-12
2019,69310,Nathan Eldridge, OG ,0.8385,arizona,oregon state,Pacific-12,Pacific-12
2019,78767,Ryan Alexander, OT ,0.8199,south alabama,syracuse,Sun Belt,ACC
2019,46079614,Tommy Kennedy, OT ,NULL,butler,miami,Pioneer,ACC
2019,35824,Calvin Ashley, OT ,0.9870,auburn,florida atlantic,SEC,Conference USA
2019,27566,Richie Petitbon, OG ,0.9696,alabama,illinois,SEC,Big Ten
2019,35097,Ryan Roberts, OT ,0.7776,northern illinois,florida state,Mid-American,ACC
2019,32363,RJ Proctor, OC ,0.8314,virginia,oklahoma,ACC,Big 12
2019,82525,Brock Hoffman, OG ,0.7580,coastal carolina,virginia tech,Sun Belt,ACC
2019,76786,Landon Dickerson, OT ,0.9814,florida state,alabama,ACC,SEC
2019,28571,Josh Wariboko-Alali, OG ,0.9516,ucla,NULL,Pacific-12,NULL
2019,70714,Michael Eletise, OG ,0.9240,arizona,hawaii,Pacific-12,Mountain West
2019,31847,Sterling Jenkins, OT ,0.9159,penn state,duquesne,Big Ten,Northeast
2019,80480,Tramonda Moore, OT ,0.9128,oklahoma,NULL,Big 12,NULL
2019,78792,James Hudson, OT ,0.9121,michigan,cincinnati,Big Ten,American Athletic
2019,46039454,Cole Smith, OC ,0.8844,lsu,mississippi state,SEC,SEC
2019,34201,Thiyo Lukusa, OT ,0.8838,arizona,NULL,Pacific-12,NULL
2019,80682,Tony Gray, OT ,0.8794,ole miss,central florida,SEC,American Athletic
2019,46036174,Luke Jones, OT ,0.8776,notre dame,arkansas,FBS Independents,SEC
2019,32914,Matt Jones, OC ,0.8706,west virginia,youngstown state,Big 12,Missouri Valley
2019,78687,Alex Akingbulu, OT ,0.8696,ucla,fresno state,Pacific-12,Mountain West
2019,18869,Brian Chaffin, OC ,0.8691,stanford,rice,Pacific-12,Conference USA
2019,36284,Levon Livingston, OT ,0.8689,smu,NULL,American Athletic,NULL
2019,75691,Jacob Capra, OG ,0.8630,oregon,san diego state,Pacific-12,Mountain West
2019,46037362,Jesus Gibbs, OT ,0.8615,south carolina,towson,SEC,CAA
2019,27024,Dontae Angus, OT ,0.8595,west virginia,NULL,Big 12,NULL
2019,80352,Francisco Perez, OG ,0.8588,ucla,NULL,Pacific-12,NULL
2019,34983,Jacob Newborg, OG ,0.8569,iowa,NULL,Big Ten,NULL
2019,36364,Adam Solomon, OT ,0.8563,illinois,illinois state,Big Ten,Missouri Valley
2019,28519,Quinn Oseland, OG ,0.8553,minnesota,san jose state,Big Ten,Mountain West
2019,78932,Alex Gellerstedt, OT ,0.8550,penn state,virginia,Big Ten,ACC
2019,87820,Thomas Shelmire, OG ,0.8541,boston college,smu,ACC,American Athletic
2019,31109,Tyler Pritchett, OT ,0.8534,north carolina,NULL,ACC,NULL
2019,31860,Marlon Gonzalez, OG ,0.8509,south florida,NULL,American Athletic,NULL
2019,94263,Jack York, OT ,0.8505,minnesota,sfasu,Big Ten,Southland
2019,32366,Hayden Mahoney, OG ,0.8493,miami,boston college,ACC,ACC
2019,46039269,Max Barth, OT ,0.8477,san jose state,NULL,Mountain West,NULL
2019,43015,Grant Polk, OT ,0.8466,south florida,eastern kentucky,American Athletic,Ohio Valley
2019,89929,Arlington Hambright, OT ,0.8465,oklahoma state,colorado,Big 12,Pacific-12
2019,93262,Mo Unutoa, OT ,0.8462,utah,byu,Pacific-12,FBS Independents
2019,88005,Cody Shear, OT ,0.8462,oregon,arizona state,Pacific-12,Pacific-12
2019,89500,Eleasah Anderson, OT ,0.8406,baylor,sam houston state,Big 12,Southland
2019,76854,Ben Knutson, OG ,0.8400,virginia,tulane,ACC,American Athletic
2019,31182,Ean Pfeifer, OT ,0.8392,vanderbilt,louisville,SEC,ACC
2019,68698,Darion DeBrossard, OG ,0.8375,vanderbilt,austin peay,SEC,Ohio Valley
2019,38420,Noah Osur-Myers, OG ,0.8374,washington state,utah,Pacific-12,Pacific-12
2019,57568,Philip Walton, OT ,0.8353,north carolina state,charlotte,ACC,Conference USA
2019,78049,Gio Pancotti, OG ,0.8350,texas tech,houston,Big 12,American Athletic
2019,35336,D'Andre Plantin, OT ,0.8345,virginia tech,north texas,ACC,Conference USA
2019,41485,Nolan Ulizio, OT ,0.8342,michigan,pittsburgh,Big Ten,ACC
2019,37619,Ian Leever, OT ,0.8338,miami ohio,tennessee tech,Mid-American,Ohio Valley
2019,25576,Deion Malone, OG ,0.8337,arkansas,NULL,SEC,NULL
2019,46043166,Devin Jordan, OT ,0.8336,akron,nccu,Mid-American,MEAC
2019,31979,Justin Murphy, OT ,0.8326,ucla,houston,Pacific-12,American Athletic
2019,83060,Willa Pierre, OG ,0.8303,florida international,NULL,Conference USA,NULL
2019,55106,Zeke Martin, OC ,0.8294,illinois,NULL,Big Ten,NULL
2019,20080,Oge Udeogu, OG ,0.8292,iowa state,central michigan,Big 12,Mid-American
2019,51691,Jared Southers, OG ,0.8289,vanderbilt,georgia tech,SEC,ACC
2019,50368,Ken McLaurin, OG ,0.8244,smu,NULL,American Athletic,NULL
2019,37283,Andrew Trainer, OT ,0.8240,illinois,wm,Big Ten,CAA
2019,45573358,Travion Clayton, OT ,0.8222,southern mississippi,NULL,Conference USA,NULL
2019,46039425,Trey Livingood, OG ,0.8204,marshall,eastern kentucky,Conference USA,Ohio Valley
2019,46040975,Zakk McKeehan, OT ,0.8202,georgia tech,nicholls state,ACC,Southland
2019,67511,T.J. McCoy, OC ,0.8200,florida,louisville,SEC,ACC
2019,82934,Jalen Jackson, OG ,0.8158,georgia state,pvamu,Sun Belt,SWAC
2019,49284,Darian Bryant, OT ,0.8133,temple,towson,American Athletic,CAA
2019,58520,Obinna Nwankwo, OG ,0.8127,famu,florida international,MEAC,Conference USA
2019,75347,Zach Davis, OT ,0.8125,south alabama,NULL,Sun Belt,NULL
2019,90659,Bill Kuduk, OT ,0.8118,kansas state,kent state,Big 12,Mid-American
2019,46050695,Ben Becker, OT ,0.8098,south alabama,missouri,Sun Belt,SEC
2019,77170,DaVondre Love, OT ,0.8093,indiana,indiana,Big Ten,Big Ten
2019,58862,Cody Wheeler, OG ,0.8065,texas tech,NULL,Big 12,NULL
2019,37114,Bryce Wilds, OT ,0.8024,smu,sam houston state,American Athletic,Southland
2019,77971,Woodford Lankford, OT ,0.8005,toledo,western kentucky,Mid-American,Conference USA
2019,79383,Logan Roberson, OG ,0.7982,oklahoma,NULL,Big 12,NULL
2019,81614,Harrison Barton, OC ,0.7955,smu,NULL,American Athletic,NULL
2019,75680,Jacob Jimenez, OT ,0.7921,byu,san diego state,FBS Independents,Mountain West
2019,94472,Chris Clark, OT ,0.7903,memphis,NULL,American Athletic,NULL
2019,88235,Tyler Hall, OT ,0.7898,arkansas,sfasu,SEC,Southland
2019,57852,Zachary Branner, OT ,0.7895,troy,NULL,Sun Belt,NULL
2019,75668,Wyatt Richthofen, OG ,0.7824,southern mississippi,southeastern louisiana,Conference USA,Southland
2019,91999,James Tunstall, OT ,0.7823,uconn,stony brook,FBS Independents,CAA
2019,46041385,Ethan Bingham, OT ,0.7792,marshall,NULL,Conference USA,NULL
2019,56983,Alex Locklear, OG ,0.7783,marshall,utah,Conference USA,Pacific-12
2019,46038723,Delon Jemmott, OT ,0.7749,san diego state,NULL,Mountain West,NULL
2019,75757,Derek Dumais, OC ,0.7720,massachusetts,NULL,FBS Independents,NULL
2019,78955,Cameron Durley, OT ,0.7703,kansas,tennessee state,Big 12,Ohio Valley
2019,46042219,Owen Okonsky, OT ,0.7697,coastal carolina,NULL,Sun Belt,NULL
2019,46040479,Jenson Misaalefua, OG ,0.7691,utep,NULL,Conference USA,NULL
2019,28873,Charlie Flores, OG ,0.7667,columbia,smu,Ivy,American Athletic
2019,78854,Rowan Godwin, OT ,0.7667,south alabama,vanderbilt,Sun Belt,SEC
2019,46046124,Dylan Porter, OT ,0.7667,nevada,montana state,Mountain West,Big Sky
2019,85014,Chase Farris, OG ,0.7641,western kentucky,NULL,Conference USA,NULL
2019,46052450,Eric Dunn, OT ,0.7630,louisiana tech,pvamu,Conference USA,SWAC
2019,84507,Donovan Outlaw, OT ,0.7581,unlv,northern arizona,Mountain West,Big Sky
2019,88621,Bryce Roberts, OT ,0.7542,new mexico state,oklahoma,FBS Independents,Big 12
2019,46046656,Eliki Tanuvasa, OG ,0.7397,eastern illinois,hawaii,Ohio Valley,Mountain West
2019,66397,Dwayne Scott, OT ,0.6997,rhode island,boston college,CAA,ACC
2019,45573421,Joey Cave, OT ,NULL,tennessee,appalachian state,SEC,Sun Belt
2019,89251,Michael Cone, OG ,NULL,western kentucky,auburn,Conference USA,SEC
2019,38963,Blake Davis, OG ,NULL,air force,bethune cookman,Mountain West,MEAC
2019,46036855,Ben Mason, OC ,NULL,smu,NULL,American Athletic,NULL
2019,78379,Blake Mitchell, OC ,NULL,mississippi state,austin peay,SEC,Ohio Valley
2019,46048462,Carson Shuman, OG ,NULL,washington state,NULL,Pacific-12,NULL
2019,41748,Nicholas Villano, OC ,NULL,florida,NULL,SEC,NULL
2019,41790,Aubrey Solomon, DT ,0.9879,michigan,tennessee,Big Ten,SEC
2019,35897,Darrion Daniels, DT ,0.9032,oklahoma state,nebraska,Big 12,Big Ten
2019,66010,Addison Gumbs, WDE ,0.9407,oklahoma,oregon state,Big 12,Pacific-12
2019,46036746,Ron Tatum, SDE ,0.8561,oklahoma,NULL,Big 12,NULL
2019,27205,Trevon Hill, WDE ,0.8766,virginia tech,miami,ACC,ACC
2019,23659,Shameik Blackshear, WDE ,0.9343,south carolina,tcu,SEC,Big 12
2019,28087,Zach Abercrumbia, DT ,0.8534,rice,smu,Conference USA,American Athletic
2019,48877,Malik Barrow, DT ,0.8990,ohio state,central florida,Big Ten,American Athletic
2019,46041565,Mohamed Diallo, DT ,0.8665,texas am,central michigan,SEC,Mid-American
2019,80721,Antonneous Clayton, WDE ,0.9823,florida,georgia tech,SEC,ACC
2019,28239,Adam McLean, DT ,0.9433,maryland,NULL,Big Ten,NULL
2019,75935,Greg Rogers, DT ,0.9432,ucla,southern utah,Pacific-12,Big Sky
2019,87759,Davin Cotton, DT ,0.9027,lsu,southern,SEC,SWAC
2019,59153,Ron Johnson, WDE ,0.9003,michigan,towson,Big Ten,CAA
2019,82809,Tayland Humphrey, DT ,0.8992,florida international,louisiana,Conference USA,Sun Belt
2019,21452,Richard Yeargin III, WDE ,0.8984,clemson,boston college,ACC,ACC
2019,46037824,Malik Langham, SDE ,0.8975,florida,vanderbilt,SEC,SEC
2019,30417,Shug Frazier, DT ,0.8838,north carolina state,hampton,ACC,MEAC
2019,32772,Michael Boykin, SDE ,0.8818,louisville,tennessee state,ACC,Ohio Valley
2019,45572563,Dante Walker, WDE ,0.8817,marshall,western kentucky,Conference USA,Conference USA
2019,68852,Michael Williams, DT ,0.8763,texas,lsu,Big 12,SEC
2019,38807,Chidi Okonya, SDE ,0.8745,duke,nccu,ACC,MEAC
2019,87666,Cam Goode, DT ,0.8745,virginia tech,central florida,ACC,American Athletic
2019,46039241,Dantrell Barkley, DT ,0.8743,charlotte,chattanooga,Conference USA,Southern
2019,46035409,Jackson Cravens, DT ,0.8735,utah,boise state,Pacific-12,Mountain West
2019,89722,Daviyon Nixon, DT ,0.8730,iowa,iowa,Big Ten,Big Ten
2019,24944,Darius Fullwood, DT ,0.8711,virginia tech,wm,ACC,CAA
2019,32730,Jauntavius Johnson, DT ,0.8700,auburn,colorado,SEC,Pacific-12
2019,32730,Jauntavius Johnson, DT ,0.8700,colorado,alabama birmingham,Pacific-12,Conference USA
2019,56973,Jalen Bates, SDE ,0.8690,arizona state,colorado state,Pacific-12,Mountain West
2019,46039726,Derek Green, DT ,0.8676,oklahoma,vanderbilt,Big 12,SEC
2019,91229,Allen Love, DT ,0.8667,louisville,mississippi state,ACC,SEC
2019,84358,Anthony Payne, SDE ,0.8660,kansas state,missouri state,Big 12,Missouri Valley
2019,33236,Micah Dew-Treadway, DT ,0.8656,notre dame,minnesota,FBS Independents,Big Ten
2019,46039342,Courtre Alexander, WDE ,0.8635,arkansas,NULL,SEC,NULL
2019,46049064,Joe Babros, SDE ,0.8623,north carolina state,montana,ACC,Big Sky
2019,94149,Davontae McCrae, SDE ,0.8602,north carolina state,NULL,ACC,NULL
2019,46039987,Israel Antwine, DT ,0.8588,colorado,oklahoma state,Pacific-12,Big 12
2019,33981,Jason Scrempos, SDE ,0.8578,washington,montana state,Pacific-12,Big Sky
2019,32436,Kengera Daniel, SDE ,0.8575,kentucky,NULL,SEC,NULL
2019,35112,Chris Hart, SDE ,0.8569,utah,alcorn state,Pacific-12,SWAC
2019,45461,Mufi Hunt, WDE ,0.8559,michigan state,utah,Big Ten,Pacific-12
2019,25085,Chris Williams, SDE ,0.8545,louisville,NULL,ACC,NULL
2019,30729,Reuben Jones, SDE ,0.8539,michigan,west virginia,Big Ten,Big 12
2019,77585,Joshua Croslen, DT ,0.8518,bowling green,utsa,Mid-American,Conference USA
2019,88791,K'Jakyre Daley, WDE ,0.8518,oklahoma,NULL,Big 12,NULL
2019,43710,Marquies Price, SDE ,0.8518,south florida,aamu,American Athletic,SWAC
2019,90196,B.J. Thompson, SDE ,0.8517,baylor,sfasu,Big 12,Southland
2019,93508,Billy Ferrell, DT ,0.8508,arkansas,NULL,SEC,NULL
2019,80423,Kurtis Brown, DT ,0.8499,arizona,fresno state,Pacific-12,Mountain West
2019,46042971,Charles Cameron, DT ,0.8496,florida atlantic,NULL,Conference USA,NULL
2019,46047016,Mosiah Nasili-Kite, SDE ,0.8485,washington,NULL,Pacific-12,NULL
2019,67900,Justice Alexander, WDE ,0.8482,michigan state,NULL,Big Ten,NULL
2019,31198,Kennedy Emesibe, WDE ,0.8478,buffalo,california,Mid-American,Pacific-12
2019,52054,Tevita Mounga, DT ,0.8477,byu,NULL,FBS Independents,NULL
2019,85443,Tahj Brown, SDE ,0.8476,houston,nicholls state,American Athletic,Southland
2019,38008,Brandon Wilson, DT ,0.8472,indiana,central florida,Big Ten,American Athletic
2019,76930,Michael Badejo, WDE ,0.8472,smu,texas southern,American Athletic,SWAC
2019,90974,Preston Hendry, SDE ,0.8470,washington state,NULL,Pacific-12,NULL
