Year,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2021,Dylan Thomas, WR ,0.8686,tcu,northern colorado,Big 12,Big Sky
2021,Evidence Njoku, TE ,0.8675,ucla,null,Pacific-12,NULL
2021,Nikolas Ognenovic, TE ,0.8668,kentucky,null,SEC,NULL
2021,Trevon West, WR ,0.8668,oklahoma,null,Big 12,NULL
2021,Kyziah Pruitt, WR ,0.8668,mississippi state,null,SEC,NULL
2021,Logan Compton, TE ,0.8667,baylor,null,Big 12,NULL
2021,Allen Dailey, WR ,0.8667,kentucky,null,SEC,NULL
2021,Jhari Patterson, WR ,0.8654,marshall,east carolina,Conference USA,American Athletic
2021,Christian Fitzpatrick, WR ,0.8646,louisville,michigan state,ACC,Big Ten
2021,Isaiah Johnson-Mack, WR ,0.8646,bowling green,null,Mid-American,NULL
2021,Eric Kumah, WR ,0.8641,old dominion,null,Conference USA,NULL
2021,Dontea Jones, TE ,0.8641,mississippi state,null,SEC,NULL
2021,Sean Brown, TE ,0.8635,tennessee,null,SEC,NULL
2021,Dennis Smith, WR ,0.8625,duke,null,ACC,NULL
2021,Malik Washington, WR ,0.8614,northwestern,northwestern,Big Ten,Big Ten
2021,Ja'Cyais Credle, WR ,0.8614,central florida,georgia state,American Athletic,Sun Belt
2021,Kassidy Woods, WR ,0.8609,washington state,northern colorado,Pacific-12,Big Sky
2021,Jared Bubak, TE ,0.8600,nebraska,null,Big Ten,NULL
2021,KeSean Carter, WR ,0.8593,texas tech,houston,Big 12,American Athletic
2021,Yusuf Terry, WR ,0.8588,baylor,south florida,Big 12,American Athletic
2021,Austin Pope, TE ,0.8584,tennessee,tennessee,SEC,SEC
2021,Jayden Harrison, WR ,0.8573,vanderbilt,marshall,SEC,Conference USA
2021,Stanley King, WR ,0.8572,rutgers,null,Big Ten,NULL
2021,Matt Landers, WR ,0.8570,georgia,toledo,SEC,Mid-American
2021,Keion Wakefield, WR ,0.8563,west virginia,null,Big 12,NULL
2021,Jeremiah Hawkins, WR ,0.8559,california,texas state,Pacific-12,Sun Belt
2021,Kurt Rafdal, TE ,0.8559,nebraska,null,Big Ten,NULL
2021,Al'dontre Davis, WR ,0.8559,tcu,nicholls state,Big 12,Southland
2021,Drew Dixon, WR ,0.8557,arizona,null,Pacific-12,NULL
2021,Calvin Lockett, WR ,0.8548,iowa,null,Big Ten,NULL
2021,Reginald Johnson, WR ,0.8548,louisiana,null,Sun Belt,NULL
2021,Tobias Little, TE ,0.8543,louisville,missouri state,ACC,Missouri Valley
2021,Jahquez Evans, WR ,0.8540,south florida,null,American Athletic,NULL
2021,Justin Bellido, WR ,0.8538,boston college,null,ACC,NULL
2021,Akeem Hayes, WR ,0.8534,kentucky,null,SEC,NULL
2021,Ali Jennings, WR ,0.8518,west virginia,old dominion,Big 12,Conference USA
2021,Maverick Wolfley, TE ,0.8510,akron,null,Mid-American,NULL
2021,Jordan Kerley, WR ,0.8506,arizona state,smu,Pacific-12,American Athletic
2021,Skylar Loving-Black, TE ,0.8506,iowa state,null,Big 12,NULL
2021,Simon Gonzalez, TE ,0.8505,texas tech,smu,Big 12,American Athletic
2021,Majon Wright, WR ,0.8505,arizona,middle tennessee state,Pacific-12,Conference USA
2021,Majon Wright, WR ,0.8505,middle tennessee state,arizona,Conference USA,Pacific-12
2021,Stephon Robinson, WR ,0.8502,kansas,northwestern,Big 12,Big Ten
2021,Brandon Pierce, WR ,0.8500,arizona state,null,Pacific-12,NULL
2021,Lincoln Victor, WR ,0.8499,hawaii,washington state,Mountain West,Pacific-12
2021,Samson Nacua, WR ,0.8493,utah,byu,Pacific-12,FBS Independents
2021,Bryce Oliver, WR ,0.8493,kentucky,null,SEC,NULL
2021,Keith Corbin, WR ,0.8492,houston,jackson state,American Athletic,SWAC
2021,Jeremiah Pruitte, WR ,0.8492,colorado state,famu,Mountain West,MEAC
2021,Tyquan Johnson, WR ,0.8487,south carolina,null,SEC,NULL
2021,Daewood Davis, WR ,0.8487,oregon,western kentucky,Pacific-12,Conference USA
2021,Raykwon Anderson, WR ,0.8485,appalachian state,null,Sun Belt,NULL
2021,Mike Pettway, WR ,0.8477,washington state,jacksonville state,Pacific-12,Ohio Valley
2021,Jordan Jakes, WR ,0.8472,indiana,unlv,Big Ten,Mountain West
2021,Tyler Smith, WR ,0.8464,western kentucky,chattanooga,Conference USA,Southern
2021,Xavier McGriff, WR ,0.8464,florida international,null,Conference USA,NULL
2021,Gary Cooper, WR ,0.8460,indiana,null,Big Ten,NULL
2021,Nykeim Johnson, WR ,0.8453,syracuse,kent state,ACC,Mid-American
2021,Damond Philyaw-Johnson, WR ,0.8444,duke,null,ACC,NULL
2021,Jaylen Dixon, WR ,0.8438,utah,utah,Pacific-12,Pacific-12
2021,Jacob Kainer, TE ,0.8432,tulsa,null,American Athletic,NULL
2021,I'Shawn Stewart, WR ,0.8430,oregon state,null,Pacific-12,NULL
2021,Xavier Lane, WR ,0.8422,western kentucky,null,Conference USA,NULL
2021,Henry Ikahihifo, TE ,0.8416,nevada,null,Mountain West,NULL
2021,Tyrese Chambers, WR ,0.8400,sacred heart,florida international,Northeast,Conference USA
2021,Rhett Weidenbacher, TE ,0.8400,memphis,null,American Athletic,NULL
2021,Sire Woods, TE ,0.8388,pennsylvania,null,Ivy,NULL
2021,Jordan Chin, WR ,0.8388,washington,null,Pacific-12,NULL
2021,Rahmon Hart, WR ,0.8384,ball state,duquesne,Mid-American,Northeast
2021,Javez Alexander, WR ,0.8378,michigan state,null,Big Ten,NULL
2021,Turon Ivy Jr., TE ,0.8377,indiana,null,Big Ten,NULL
2021,D.J. Render, WR ,0.8376,kansas state,null,Big 12,NULL
2021,Kyric McGowan, WR ,0.8372,northwestern,georgia tech,Big Ten,ACC
2021,Dominic Gicinto, WR ,0.8371,missouri,null,SEC,NULL
2021,Mo Edwards, WR ,0.8366,south alabama,eastern kentucky,Sun Belt,Ohio Valley
2021,Dorien Goddard, WR ,0.8364,virginia,null,ACC,NULL
2021,Cameron Gardner, WR ,0.8338,mississippi state,null,SEC,NULL
2021,Michael Smith, WR ,0.8332,pittsburgh,null,ACC,NULL
2021,Casey Washington, WR ,0.8323,wake forest,null,ACC,NULL
2021,Jaylen Erwin, WR ,0.8316,ucla,houston,Pacific-12,American Athletic
2021,Jayshon Jackson, WR ,0.8315,cincinnati,null,American Athletic,NULL
2021,Zack Dobson, WR ,0.8314,west virginia,null,Big 12,NULL
2021,Trey McBride, TE ,0.8311,colorado state,colorado state,Mountain West,Mountain West
2021,Luke Johns, TE ,0.8310,georgia tech,null,ACC,NULL
2021,William Brown, WR ,0.8305,smu,null,American Athletic,NULL
2021,Marquis McCoy, WR ,0.8300,southern mississippi,null,Conference USA,NULL
2021,Trenton Waggoner, WR ,0.8299,army,null,FBS Independents,NULL
2021,James Bomba, TE ,0.8286,miami ohio,null,Mid-American,NULL
2021,Caden Leggett, WR ,0.8276,texas tech,null,Big 12,NULL
2021,Jamal Glaspie, WR ,0.8273,fresno state,null,Mountain West,NULL
2021,Myron Mitchell, WR ,0.8267,alabama birmingham,alabama birmingham,Conference USA,Conference USA
2021,Tyleek Collins, WR ,0.8265,unlv,null,Mountain West,NULL
2021,Jallah Zeze, WR ,0.8265,georgia southern,null,Sun Belt,NULL
2021,Logan Clark, TE ,0.8263,marshall,null,Conference USA,NULL
2021,Edwin Carter, WR ,0.8255,illinois,null,Big Ten,NULL
2021,Luke Sanders, TE ,0.8254,western michigan,null,Mid-American,NULL
2021,Jernard Phillips, WR ,0.8241,south florida,null,American Athletic,NULL
2021,Brian Smith, WR ,0.8236,louisiana,null,Sun Belt,NULL
2021,Cameron Jordan, WR ,0.8225,syracuse,null,ACC,NULL
2021,Kevin Davis, WR ,0.8221,alabama birmingham,null,Conference USA,NULL
2021,Keshon Williams, TE ,0.8215,tulane,null,American Athletic,NULL
2021,Brennon Dingle, WR ,0.8211,utsa,null,Conference USA,NULL
2021,Jadon Walker, WR ,0.8203,colorado state,null,Mountain West,NULL
2021,Aaron Hackett, TE ,0.8200,syracuse,null,ACC,NULL
2021,Lonkevious McFadden, WR ,0.8198,kent state,eastern kentucky,Mid-American,Ohio Valley
2021,Cameron Gardner, WR ,0.8198,utah,null,Pacific-12,NULL
2021,Evan Fairs, WR ,0.8167,virginia tech,null,ACC,NULL
2021,Zak Simon, WR ,0.8166,massachusetts,null,FBS Independents,NULL
2021,Dedrick Wilson, WR ,0.8165,utsa,null,Conference USA,NULL
2021,Spencer Owens, TE ,0.8156,western kentucky,null,Conference USA,NULL
2021,Wayne Toussant, WR ,0.8154,louisiana tech,null,Conference USA,NULL
2021,Charles Ross, WR ,0.8154,nevada,null,Mountain West,NULL
2021,Terrence Horne, WR ,0.8154,south florida,null,American Athletic,NULL
2021,Michael Love, WR ,0.8154,northern illinois,null,Mid-American,NULL
2021,Jay Griffin, WR ,0.8147,new mexico,null,Mountain West,NULL
2021,Randall St. Felix, WR ,0.8145,south florida,null,American Athletic,NULL
2021,James Bostic Jr., WR ,0.8141,vanderbilt,null,SEC,NULL
2021,Eyin Cole, WR ,0.8139,florida atlantic,null,Conference USA,NULL
2021,Everett Wormley, WR ,0.8134,rutgers,null,Big Ten,NULL
2021,Brenden Schooler, WR ,0.8111,arizona,texas,Pacific-12,Big 12
2021,Nolan Givan, TE ,0.8106,san diego state,null,Mountain West,NULL
2021,Austin Ogunmakin, WR ,0.8104,north texas,liberty,Conference USA,FBS Independents
2021,Cedric Patterson, WR ,0.8104,new mexico,rice,Mountain West,Conference USA
2021,Bryce Childress, WR ,0.8100,troy,null,Sun Belt,NULL
2021,Javon Turner, WR ,0.8100,massachusetts,null,FBS Independents,NULL
2021,Noah Massey, WR ,0.8098,bowling green,null,Mid-American,NULL
2021,Ezra Naylor, WR ,0.8094,kansas,null,Big 12,NULL
2021,Devin Lester, WR ,0.8091,old dominion,null,Conference USA,NULL
2021,Melquise Stovall, WR ,0.8084,hawaii,pittsburgh,Mountain West,ACC
2021,Davontavean Martin, WR ,0.8080,washington state,oklahoma state,Pacific-12,Big 12
2021,Zack Leininger, TE ,0.8073,akron,null,Mid-American,NULL
2021,Antwan Dixon, WR ,0.8073,kent state,null,Mid-American,NULL
2021,Aaron Jarman, TE ,0.8054,temple,east carolina,American Athletic,American Athletic
2021,Shane Hooks, WR ,0.8054,ohio,jackson state,Mid-American,SWAC
2021,Tyler Hayek, WR ,0.8050,rutgers,null,Big Ten,NULL
2021,Dimitrios Mitsopoulos, WR ,0.8041,miami ohio,null,Mid-American,NULL
2021,Dennis Robinson, WR ,0.8025,northern illinois,null,Mid-American,NULL
2021,Mekhi Stevenson, WR ,0.8025,unlv,albany,Mountain West,CAA
2021,Tyce Daniel, TE ,0.8025,memphis,null,American Athletic,NULL
2021,Tyler Kennedy, WR ,0.8013,southern mississippi,null,Conference USA,NULL
2021,Gregory White, WR ,0.8005,north texas,null,Conference USA,NULL
2021,Dariyan Wiley, WR ,0.8003,massachusetts,louisiana monroe,FBS Independents,Sun Belt
2021,Austin Hergott, TE ,0.7999,central michigan,null,Mid-American,NULL
2021,Samuel Emilus, WR ,0.7998,massachusetts,null,FBS Independents,NULL
2021,Chandler Whitfield, WR ,0.7993,louisiana monroe,null,Sun Belt,NULL
2021,Zachari Jackson, WR ,0.7979,louisiana monroe,louisiana monroe,Sun Belt,Sun Belt
2021,Julian Ortega-Jones, WR ,0.7964,bowling green,texas state,Mid-American,Sun Belt
2021,Leon Payne, WR ,0.7953,northern illinois,null,Mid-American,NULL
2021,Jahmarae Sheread, WR ,0.7953,texas state,null,Sun Belt,NULL
2021,Jerreth Sterns, WR ,0.7953,houston baptist,western kentucky,Southland,Conference USA
2021,Darnell Pratt Jr., WR ,0.7939,virginia,towson,ACC,CAA
2021,Tyler Ringwood, WR ,0.7933,charlotte,null,Conference USA,NULL
2021,Marcus Joyner, TE ,0.7932,old dominion,towson,Conference USA,CAA
2021,Jamaal Neal, TE ,0.7917,unlv,null,Mountain West,NULL
2021,Moss Saccomanno, TE ,0.7905,charlotte,null,Conference USA,NULL
2021,Cee Jay Powell, WR ,0.7903,louisiana tech,null,Conference USA,NULL
2021,Rico Arnold, WR ,0.7903,charlotte,massachusetts,Conference USA,FBS Independents
2021,Jeremiah Fails, WR ,0.7902,western kentucky,rhode island,Conference USA,CAA
2021,Jelani Foster, WR ,0.7898,buffalo,rhode island,Mid-American,CAA
2021,Jason Heller, WR ,0.7897,marshall,null,Conference USA,NULL
2021,Kyle McNamara, WR ,0.7892,michigan,null,Big Ten,NULL
2021,Austin Liles, WR ,0.7891,san jose state,null,Mountain West,NULL
2021,Josh Pederson, TE ,0.7891,louisiana monroe,louisiana monroe,Sun Belt,Sun Belt
2021,Jack Luavasa, TE ,0.7889,kansas,null,Big 12,NULL
2021,EJ Jenkins, WR ,0.7877,saint francis,south carolina,Northeast,SEC
2021,Jaylin Jackson, WR ,0.7853,florida,null,SEC,NULL
2021,LeMaro Smith, WR ,0.7853,buffalo,null,Mid-American,NULL
2021,Rashad Beecham, WR ,0.7833,utep,null,Conference USA,NULL
2021,Tyler Lamm, TE ,0.7817,louisiana monroe,tulane,Sun Belt,American Athletic
2021,Shon Strickland, WR ,0.7797,bowling green,null,Mid-American,NULL
2021,Adam Cousins, WR ,0.7791,utep,null,Conference USA,NULL
2021,Brandon Bowling, WR ,0.7790,arkansas state,utah state,Sun Belt,Mountain West
2021,Chris Boudreaux, WR ,0.7783,rice,null,Conference USA,NULL
2021,Melvin Hill, WR ,0.7781,massachusetts,null,FBS Independents,NULL
2021,Kameron Wilson, TE ,0.7752,memphis,null,American Athletic,NULL
2021,Darfnell Gouin, WR ,0.7742,ohio,null,Mid-American,NULL
2021,Ethan Merriweather, WR ,0.7723,ball state,null,Mid-American,NULL
2021,Javonis Isaac, TE ,0.7716,arkansas state,null,Sun Belt,NULL
2021,Perry Carter, WR ,0.7716,louisiana monroe,louisiana monroe,Sun Belt,Sun Belt
2021,Julian Hicks, WR ,0.7716,akron,null,Mid-American,NULL
2021,Jacquez Sloan, WR ,0.7709,western kentucky,null,Conference USA,NULL
2021,Jordan Kress, WR ,0.7700,new mexico,null,Mountain West,NULL
2021,Dane Saltarelli, TE ,0.7697,oklahoma,western kentucky,Big 12,Conference USA
2021,Charlie Fish, WR ,0.7697,northern illinois,null,Mid-American,NULL
2021,Kyre Richardson, WR ,0.7682,oklahoma,null,Big 12,NULL
2021,Josh Sterns, WR ,0.7667,houston baptist,western kentucky,Southland,Conference USA
2021,Zac Lefebvre, TE ,0.7667,buffalo,western kentucky,Mid-American,Conference USA
2021,Hunter Kaufman, WR ,0.7667,kansas,null,Big 12,NULL
2021,Gabe Lloyd, TE ,0.7667,wisconsin,null,Big Ten,NULL
2021,Jared Sparks, WR ,0.7649,purdue,louisiana monroe,Big Ten,Sun Belt
2021,Jeremy Clark, WR ,0.7649,unlv,null,Mountain West,NULL
2021,Jonathan Sanchez, TE ,0.7642,rice,null,Conference USA,NULL
2021,Ryan Lezzer, WR ,0.7642,western michigan,null,Mid-American,NULL
2021,James Sosinski, TE ,0.7609,kansas,null,Big 12,NULL
2021,Quian Williams, WR ,0.7608,eastern michigan,null,Mid-American,NULL
2021,Keion Battle, WR ,0.7597,northern illinois,null,Mid-American,NULL
2021,Cleotis Anglin, TE ,0.7597,ohio,bethune cookman,Mid-American,MEAC
2021,Deven Thompkins, WR ,0.7497,utah state,utah state,Mountain West,Mountain West
2021,Stanley Berryhill, WR ,0.7480,arizona,arizona,Pacific-12,Pacific-12
2021,Kade Warner, WR ,0.7480,nebraska,kansas state,Big Ten,Big 12
2021,Jeremiah Knight, WR ,0.7397,akron,null,Mid-American,NULL
2021,Yusuf Ali, WR ,NULL,middle tennessee state,middle tennessee state,Conference USA,Conference USA
2021,Chris Barrett, TE ,NULL,liberty,null,FBS Independents,NULL
2021,Ramsey Baty, TE ,NULL,michigan,null,Big Ten,NULL
2021,Andrew Boykin, WR ,NULL,texas am,null,SEC,NULL
2021,Scott Boylan, WR ,NULL,brown,duke,Ivy,ACC
2021,Quin Bright, WR ,NULL,hawaii,null,Mountain West,NULL
2021,Liam Byrne, WR ,NULL,georgia tech,null,ACC,NULL
2021,Keith Davis, WR ,NULL,arizona state,null,Pacific-12,NULL
2021,Dalrone Donaldson, WR ,NULL,cincinnati,null,American Athletic,NULL
2021,Luke Endsley, WR ,NULL,ball state,null,Mid-American,NULL
2021,Drew Estrada, WR ,NULL,dartmouth,baylor,Ivy,Big 12
2021,Zach Farrar, WR ,NULL,tcu,null,Big 12,NULL
2021,Jaylen Flemmons, WR ,NULL,ball state,null,Mid-American,NULL
2021,Wykeen Gill, WR ,NULL,kansas state,duquesne,Big 12,Northeast
2021,Demetric Hardin, WR ,NULL,middle tennessee state,null,Conference USA,NULL
2021,Joshua Hart, WR ,NULL,arizona state,arkansas pine bluff,Pacific-12,SWAC
2021,Jalen Jackson, WR ,NULL,kennesaw state,louisiana monroe,Big South,Sun Belt
2021,Cade Johnson, WR ,NULL,south dakota state,null,Missouri Valley,NULL
2021,Martin Laham, WR ,NULL,holy cross,massachusetts,Patriot League,FBS Independents
2021,Grant Lake, WR ,NULL,fresno state,null,Mountain West,NULL
2021,Elijah Lilly, WR ,NULL,new mexico,idaho,Mountain West,Big Sky
2021,Tyrese Mack, WR ,NULL,utah state,nevada,Mountain West,Mountain West
2021,Dexter Manior, TE ,NULL,navy,eastern michigan,American Athletic,Mid-American
2021,Hayden Metcalf, WR ,NULL,illinois,null,Big Ten,NULL
2021,Isaiah Montgomery, WR ,NULL,tennessee,jacksonville state,SEC,Ohio Valley
2021,Alec Muck, WR ,NULL,central michigan,null,Mid-American,NULL
2021,Terique Owens, WR ,NULL,florida atlantic,null,Conference USA,NULL
2021,Patrick Palmer, WR ,NULL,south alabama,null,Sun Belt,NULL
2021,Tannor Park, WR ,NULL,arizona state,null,Pacific-12,NULL
2021,Ben Ratzlaff, WR ,NULL,houston baptist,western kentucky,Southland,Conference USA
2021,Corey Reed, WR ,NULL,louisville,jackson state,ACC,SWAC
2021,Sevonne Rhea, WR ,NULL,texas state,null,Sun Belt,NULL
2021,Jasiah Richard-Lewis, WR ,NULL,washington state,null,Pacific-12,NULL
2021,Lawrence Shadd III, WR ,NULL,kansas,null,Big 12,NULL
2021,Mason Sikes, TE ,NULL,boise state,western illinois,Mountain West,Missouri Valley
2021,Alex Spadone, WR ,NULL,san diego,null,Pioneer,NULL
2021,Nate Stewart, WR ,NULL,akron,null,Mid-American,NULL
2021,Kevin Terry, WR ,NULL,texas tech,kansas,Big 12,Big 12
2021,True Thompson, WR ,NULL,minnesota,null,Big Ten,NULL
2021,Maximillian Thrower, TE ,NULL,northern illinois,null,Mid-American,NULL
2021,Landon Wolf, WR ,NULL,oklahoma state,null,Big 12,NULL
2021,Kolby Wyatt, TE ,NULL,georgia,hawaii,SEC,Mountain West
2021,Wanya Morris, OT ,0.9871,tennessee,oklahoma,SEC,Big 12
2021,Doug Nester, OG ,0.9519,virginia tech,west virginia,ACC,Big 12
2021,Obinna Eze, OT ,0.9212,memphis,tcu,American Athletic,Big 12
2021,Bryan Hudson, OC ,0.9189,virginia tech,louisville,ACC,ACC
2021,Jahmir Johnson, OT ,0.8864,tennessee,texas am,SEC,SEC
2021,Eric Wilson, OG ,0.8388,harvard,penn state,Ivy,Big Ten
2021,Justice Oluwaseun, OG ,0.7931,unlv,null,Mountain West,NULL
2021,Ty'kieast Crawford, OT ,0.9150,charlotte,arkansas,Conference USA,SEC
2021,Danny Godlevske, OC ,0.8355,miami ohio,oklahoma state,Mid-American,Big 12
2021,Jarrett Horst, OT ,0.8100,arkansas state,michigan state,Sun Belt,Big Ten
2021,Karter Shaw, OG ,0.7903,utah state,minnesota,Mountain West,Big Ten
2021,Zach Carpenter, OG ,0.8776,michigan,indiana,Big Ten,Big Ten
2021,TJ Storment, OT ,0.7944,tcu,texas tech,Big 12,Big 12
2021,Kody Russey, OC ,0.7790,louisiana tech,houston,Conference USA,American Athletic
2021,Vince Picozzi, OG ,NULL,temple,colorado state,American Athletic,Mountain West
2021,Devontae Dobbs, OT ,0.9747,michigan state,memphis,Big Ten,American Athletic
2021,CJ Thorpe, OG ,0.9584,penn state,null,Big Ten,NULL
2021,Marcus Minor, OT ,0.9145,maryland,pittsburgh,Big Ten,ACC
2021,EJ Ndoma-Ogar, OG ,0.9054,oklahoma,missouri,Big 12,SEC
2021,Triston Miller, OT ,0.8935,north carolina,arizona state,ACC,Pacific-12
2021,Brandon Cunningham, OG ,0.8884,mississippi state,null,SEC,NULL
2021,Bryce Bray, OG ,0.8710,oklahoma state,tulsa,Big 12,American Athletic
2021,Boe Wilson, OG ,0.8559,nebraska,western kentucky,Big Ten,Conference USA
2021,Johnny Jordan, OC ,0.8493,maryland,virginia tech,Big Ten,ACC
2021,Thalen Robinson, OT ,0.8417,missouri,smu,SEC,American Athletic
2021,Quazzel White, OG ,0.8321,tcu,utah state,Big 12,Mountain West
2021,Grant Miller, OC ,0.8169,vanderbilt,baylor,SEC,Big 12
2021,T.J. Fiailoa, OG ,0.8166,louisiana monroe,louisiana,Sun Belt,Sun Belt
2021,Samuel Williams, OT ,0.8106,louisiana monroe,louisiana tech,Sun Belt,Conference USA
2021,Chandler Anthony, OT ,0.7750,north texas,oklahoma state,Conference USA,Big 12
2021,Qadir White, OT ,0.8874,syracuse,null,ACC,NULL
2021,Billy Ross, OT ,0.8840,north carolina,marshall,ACC,Conference USA
2021,Kamaar Bell, OG ,0.8750,auburn,florida atlantic,SEC,Conference USA
2021,Junior Uzebu, OT ,0.8742,west virginia,vanderbilt,Big 12,SEC
2021,Eli Johnson, OC ,0.8706,ole miss,new mexico state,SEC,FBS Independents
2021,Nick Pendley, OG ,0.8675,mississippi state,georgia tech,SEC,ACC
2021,Jacob Farrell, OT ,0.8647,oklahoma state,north texas,Big 12,Conference USA
2021,Matthew Anderson, OT ,0.8572,nebraska,louisiana,Big Ten,Sun Belt
2021,Briason Mays, OC ,0.8559,west virginia,southern mississippi,Big 12,Conference USA
2021,David Nwaogwugwu, OT ,0.8331,temple,rutgers,American Athletic,Big Ten
2021,Heneli Bloomfield, OG ,NULL,utah state,oregon state,Mountain West,Pacific-12
2021,Robert Congel, OG ,NULL,arizona,oklahoma,Pacific-12,Big 12
2021,Brian Foley, OG ,NULL,holy cross,duke,Patriot League,ACC
2021,John Olmstead, OT ,0.9242,notre dame,lafayette,FBS Independents,Patriot League
2021,Curtis Dunlap, OG ,0.9168,minnesota,minnesota,Big Ten,Big Ten
2021,Austin Myers, OT ,0.9114,tcu,memphis,Big 12,American Athletic
2021,T.J. Moore, OG ,0.9054,florida,null,SEC,NULL
2021,Reese Moore, OT ,0.8997,texas,null,Big 12,NULL
2021,Jack Buford, OT ,0.8918,missouri,new mexico,SEC,Mountain West
2021,Justin Osborne, OT ,0.8809,auburn,smu,SEC,American Athletic
2021,Tony Gray, OT ,0.8794,central florida,jackson state,American Athletic,SWAC
2021,Trent Pullen, OG ,0.8743,oklahoma state,null,Big 12,NULL
2021,Blaine Scott, OG ,0.8729,west virginia,northern colorado,Big 12,Big Sky
2021,Sean Auwae, OC ,0.8675,vanderbilt,tennessee state,SEC,Ohio Valley
2021,Chibueze Nwanna, OT ,0.8648,arkansas,null,SEC,NULL
2021,Jayme Simmons, OT ,0.8647,alabama birmingham,null,Conference USA,NULL
2021,Cesar Moreno, OG ,0.8600,coastal carolina,null,Sun Belt,NULL
2021,Will Farrar, OT ,0.8600,texas tech,null,Big 12,NULL
2021,Willie Allen, OT ,0.8582,louisiana tech,michigan,Conference USA,Big Ten
2021,Will Farniok, OC ,0.8581,nebraska,tulsa,Big Ten,American Athletic
2021,Cooper Dawson, OT ,0.8573,syracuse,charleston southern,ACC,Big South
2021,Jay Williams, OT ,0.8561,florida state,famu,ACC,MEAC
2021,Kobe McAllister, OT ,0.8551,cincinnati,null,American Athletic,NULL
2021,Andrew Boselli, OC ,0.8545,florida state,florida atlantic,ACC,Conference USA
2021,Jean Marcellus, OG ,0.8534,south florida,null,American Athletic,NULL
2021,Jake Burton, OT ,0.8503,ucla,baylor,Pacific-12,Big 12
2021,Cameron Stage, OG ,0.8499,bowling green,western kentucky,Mid-American,Conference USA
2021,Poutasi Poutasi, OG ,0.8478,california,null,Pacific-12,NULL
2021,Jamari Williams, OG ,0.8472,arizona,middle tennessee state,Pacific-12,Conference USA
2021,Kellton Hollins, OC ,0.8453,tcu,null,Big 12,NULL
2021,Zach Hummel, OT ,0.8444,cincinnati,null,American Athletic,NULL
2021,Malik Jones, OG ,0.8418,florida atlantic,null,Conference USA,NULL
2021,Lamarius Benson, OG ,0.8413,central florida,null,American Athletic,NULL
2021,Jacob Nunez, OG ,0.8410,arizona state,null,Pacific-12,NULL
2021,James Jackson, OC ,0.8405,mississippi state,south alabama,SEC,Sun Belt
2021,Tyran Hunt, OT ,0.8399,maryland,old dominion,Big Ten,Conference USA
2021,Britt Beery, OG ,0.8379,indiana,null,Big Ten,NULL
2021,Zovon Lindsay, OT ,0.8376,north carolina state,coastal carolina,ACC,Sun Belt
2021,Tilini Livai, OG ,0.8370,fresno state,null,Mountain West,NULL
2021,Willie Tyler, OG ,0.8367,texas,syracuse,Big 12,ACC
2021,Nigel Brannon, OT ,0.8364,memphis,null,American Athletic,NULL
2021,Hunter Mayginnes, OG ,0.8356,washington state,null,Pacific-12,NULL
2021,Michael Cartwright, OT ,0.8323,nccu,null,MEAC,NULL
2021,Titus Jones, OG ,0.8322,memphis,nicholls state,American Athletic,Southland
2021,Jack Franklin, OG ,0.8314,coastal carolina,null,Sun Belt,NULL
2021,Davis DiVall, OG ,0.8285,baylor,arizona,Big 12,Pacific-12
2021,Dylan Spencer, OT ,0.8265,missouri,jackson state,SEC,SWAC
2021,Harrison Jump, OT ,0.8256,georgia tech,null,ACC,NULL
2021,Samuel Poutasi, OG ,0.8224,oregon,null,Pacific-12,NULL
2021,Griffin Sestili, OG ,0.8206,temple,null,American Athletic,NULL
2021,Keydrell Lewis, OT ,0.8200,san jose state,null,Mountain West,NULL
2021,Maljon Joor, OT ,0.8183,florida international,jackson state,Conference USA,SWAC
2021,Jalan Robinson, OT ,0.8165,kansas,null,Big 12,NULL
2021,Mike McNicholas, OG ,0.8154,kent state,null,Mid-American,NULL
2021,Antione Frazier, OT ,0.8143,kansas,northern iowa,Big 12,Missouri Valley
2021,Obinna Nwankwo, OG ,0.8127,florida international,null,Conference USA,NULL
2021,Rob Vanderlaan, OT ,0.8117,oregon state,east carolina,Pacific-12,American Athletic
2021,Jackson Gregory, OG ,0.8104,louisville,null,ACC,NULL
2021,Camden Chustz, OT ,0.8100,new mexico state,null,FBS Independents,NULL
2021,Alexander Wyant, OT ,0.8100,uconn,null,FBS Independents,NULL
2021,TJ Jackson, OT ,0.8099,virginia tech,ohio,ACC,Mid-American
2021,Tyler Witt, OG ,0.8092,western kentucky,purdue,Conference USA,Big Ten
2021,Anterrious Gray, OG ,0.8059,north texas,null,Conference USA,NULL
2021,Zack Early, OT ,0.8009,uconn,null,FBS Independents,NULL
2021,Maisen Knight, OT ,0.8000,liberty,utah state,FBS Independents,Mountain West
2021,Julian Sams, OG ,0.7998,kent state,null,Mid-American,NULL
2021,Jakari Robinson, OC ,0.7965,cincinnati,memphis,American Athletic,American Athletic
2021,Kam Burns, OG ,0.7953,florida international,null,Conference USA,NULL
2021,Blake Walker, OT ,0.7944,new mexico state,null,FBS Independents,NULL
2021,Antawn Lewis, OT ,0.7905,louisiana tech,south alabama,Conference USA,Sun Belt
2021,Parker Ogle, OC ,0.7903,massachusetts,null,FBS Independents,NULL
2021,Ernest Moore, OT ,0.7900,hawaii,null,Mountain West,NULL
