Year,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2020,Mayan Ahanotu, SDE ,0.8519,minnesota,rutgers,Big Ten,Big Ten
2020,Lere Oladipo, DT ,0.8512,illinois,null,Big Ten,NULL
2020,Manny Walker, WDE ,0.8504,temple,temple,American Athletic,American Athletic
2020,Noah Jones, SDE ,0.8487,houston,null,American Athletic,NULL
2020,Houston Miller, WDE ,0.8486,texas tech,southeastern louisiana,Big 12,Southland
2020,Jalen Pinkney, WDE ,0.8478,central florida,null,American Athletic,NULL
2020,Elijiah Brown, DT ,0.8452,duke,ncat,ACC,MEAC
2020,Troy James, DT ,0.8446,oklahoma,pvamu,Big 12,SWAC
2020,Bryce Brand, SDE ,0.8431,maryland,west virginia,Big Ten,Big 12
2020,Dedrion Bacote, WDE ,0.8427,central florida,null,American Athletic,NULL
2020,Houshun Gaines, SDE ,0.8418,virginia tech,null,ACC,NULL
2020,Austin Chambers, DT ,0.8415,byu,maine,FBS Independents,CAA
2020,Davonchae Bryant, DT ,0.8403,central florida,null,American Athletic,NULL
2020,Nathan Proctor, WDE ,0.8400,virginia tech,null,ACC,NULL
2020,Xavier Lyas, WDE ,0.8391,north carolina state,northern arizona,ACC,Big Sky
2020,Jamiran James, DT ,0.8382,tulane,nicholls state,American Athletic,Southland
2020,Issac Walker, DT ,0.8382,central florida,null,American Athletic,NULL
2020,Ronnie Buford, WDE ,0.8355,western michigan,grand valley state,Mid-American,NULL
2020,Tyreic Martin, DT ,0.8355,miami,null,ACC,NULL
2020,Tyrik Jones, WDE ,0.8344,south florida,null,American Athletic,NULL
2020,Malachi Burby, DT ,0.8336,rutgers,rhode island,Big Ten,CAA
2020,Marje Smith, WDE ,0.8330,baylor,sfasu,Big 12,Southland
2020,Tyrone Chambers, DT ,0.8308,toledo,null,Mid-American,NULL
2020,Travon Mathis, SDE ,0.8288,troy,null,Sun Belt,NULL
2020,Anthony Johnson, SDE ,0.8274,bowling green,youngstown state,Mid-American,Missouri Valley
2020,Chris Agyemang, WDE ,0.8250,sacred heart,ball state,Northeast,Mid-American
2020,Luc Bequette, DT ,0.8244,california,boston college,Pacific-12,ACC
2020,Ethan Edmondson, SDE ,0.8215,southern mississippi,null,Conference USA,NULL
2020,Sione Tuitupou, DT ,0.8195,south florida,null,American Athletic,NULL
2020,Mark Brown, DT ,0.8194,texas tech,null,Big 12,NULL
2020,Matt Kjeldgaard, DT ,0.8154,fresno state,null,Mountain West,NULL
2020,Jerome Henderson, SDE ,0.8146,toledo,null,Mid-American,NULL
2020,Jalon Sheffield, DT ,0.8131,south alabama,grambling state,Sun Belt,SWAC
2020,Adam Korutz, DT ,0.8108,boston college,colorado state,ACC,Mountain West
2020,John Graves, DT ,0.8107,new mexico state,null,FBS Independents,NULL
2020,Giovanni Reviere, SDE ,0.8107,purdue,chattanooga,Big Ten,Southern
2020,Conner Warick, SDE ,0.8098,oregon state,null,Pacific-12,NULL
2020,Jajuan Blankenship, DT ,0.8067,tulsa,southern illinois,American Athletic,Missouri Valley
2020,Chase Hooper, DT ,0.8065,florida atlantic,null,Conference USA,NULL
2020,Dennis Osagiede, DT ,0.8065,massachusetts,sfasu,FBS Independents,Southland
2020,Deporess Schletty, DT ,0.8054,western kentucky,null,Conference USA,NULL
2020,Trey Love, WDE ,0.8014,east carolina,null,American Athletic,NULL
2020,Devin Bell, WDE ,0.8014,western kentucky,alabama state,Conference USA,SWAC
2020,Shomari Hayes, DT ,0.7998,louisiana,northern arizona,Sun Belt,Big Sky
2020,Charly Timite, DT ,0.7991,massachusetts,null,FBS Independents,NULL
2020,Matt Lorbeck, WDE ,0.7979,northern illinois,iowa,Mid-American,Big Ten
2020,Devin Henderson, DT ,0.7953,texas state,null,Sun Belt,NULL
2020,Travius Harris, DT ,0.7949,troy,null,Sun Belt,NULL
2020,Alex Criddle, DT ,0.7945,purdue,null,Big Ten,NULL
2020,CJ Hunt, DT ,0.7938,eastern michigan,null,Mid-American,NULL
2020,Thomas Toki, DT ,0.7917,arkansas state,null,Sun Belt,NULL
2020,Jake Raddatz, SDE ,0.7898,air force,null,Mountain West,NULL
2020,Zack Amerson, WDE ,0.7897,liberty,null,FBS Independents,NULL
2020,Mario Dungy, DT ,0.7894,georgia state,null,Sun Belt,NULL
2020,Terrell Townsend, DT ,0.7891,san jose state,null,Mountain West,NULL
2020,Roy Lopez III, DT ,0.7857,new mexico state,arizona,FBS Independents,Pacific-12
2020,Blake Hehl, DT ,0.7844,old dominion,null,Conference USA,NULL
2020,Jack Heflin, SDE ,0.7832,northern illinois,iowa,Mid-American,Big Ten
2020,Tiano Tialavea, DT ,0.7824,utep,null,Conference USA,NULL
2020,Isaac Hampton, DT ,0.7810,miami ohio,charlotte,Mid-American,Conference USA
2020,Isaac Hampton, DT ,0.7810,charlotte,charlotte,Conference USA,Conference USA
2020,Shannon Hall, SDE ,0.7800,ball state,null,Mid-American,NULL
2020,Dominion Ezinwa, DT ,0.7800,unlv,null,Mountain West,NULL
2020,Braeden Childress, WDE ,0.7798,central michigan,null,Mid-American,NULL
2020,Demanuel Talauati, SDE ,0.7798,san jose state,null,Mountain West,NULL
2020,John Lilly, DT ,0.7790,texas state,null,Sun Belt,NULL
2020,Tony Brown Jr., WDE ,0.7776,navy,null,American Athletic,NULL
2020,Cody Roscoe, SDE ,0.7752,mcneese state,syracuse,Southland,ACC
2020,Tyree Turner, DT ,0.7750,south alabama,alabama birmingham,Sun Belt,Conference USA
2020,Alvin Ward, WDE ,0.7716,georgia southern,null,Sun Belt,NULL
2020,Deandre Brimage, DT ,0.7709,akron,null,Mid-American,NULL
2020,Chris Willis, WDE ,0.7681,appalachian state,east carolina,Sun Belt,American Athletic
2020,Kyle Junior, SDE ,0.7681,oklahoma state,null,Big 12,NULL
2020,Sharif Saleem, SDE ,0.7681,massachusetts,null,FBS Independents,NULL
2020,Leon Flanagan, WDE ,0.7667,massachusetts,null,FBS Independents,NULL
2020,Javaree Jackson, DT ,0.7649,wyoming,null,Mountain West,NULL
2020,Trent Sellers, SDE ,0.7633,new mexico,null,Mountain West,NULL
2020,Jude-Anthony Ekpe, WDE ,0.7609,rice,ball state,Conference USA,Mid-American
2020,Antoine Shaw, SDE ,0.7530,charlotte,null,Conference USA,NULL
2020,Micah Roane, WDE ,0.7497,minnesota,south dakota,Big Ten,Missouri Valley
2020,Gene Hopkins, SDE ,0.7481,utep,null,Conference USA,NULL
2020,Justin Belknap, SDE ,NULL,arizona,montana,Pacific-12,Big Sky
2020,Anthony Bennett, WDE ,NULL,florida atlantic,null,Conference USA,NULL
2020,John Clark, WDE ,NULL,washington,montana state,Pacific-12,Big Sky
2020,Diamond Faamafoe, DT ,NULL,utah state,null,Mountain West,NULL
2020,Robert Fuentes, WDE ,NULL,utsa,null,Conference USA,NULL
2020,Shaquille Grosvenor, DT ,NULL,syracuse,null,ACC,NULL
2020,Chandon Hickerson, WDE ,NULL,east carolina,null,American Athletic,NULL
2020,Parker Jacobs, SDE ,NULL,arizona state,null,Pacific-12,NULL
2020,Liloa Kapiko, WDE ,NULL,san diego state,null,Mountain West,NULL
2020,Trey Laing, WDE ,NULL,south florida,null,American Athletic,NULL
2020,Devonte Lloyd, DT ,NULL,liberty,mvsu,FBS Independents,SWAC
2020,Thad Mangum, DT ,NULL,wofford,south florida,Southern,American Athletic
2020,Kaleb Nunez, WDE ,NULL,air force,null,Mountain West,NULL
2020,Roderick Perry, DT ,NULL,south carolina state,illinois,MEAC,Big Ten
2020,Freddie Recio, DT ,NULL,rutgers,null,Big Ten,NULL
2020,Tavius Robinson, WDE ,NULL,ole miss,ole miss,SEC,SEC
2020,Brian Smith, WDE ,NULL,east carolina,null,American Athletic,NULL
2020,Kennan Solomon, SDE ,NULL,north carolina state,arkansas state,ACC,Sun Belt
2020,Eddie Zinn-Turner, DT ,NULL,vanderbilt,null,SEC,NULL
2020,Jabril Cox, OLB ,0.7667,north dakota state,lsu,Missouri Valley,SEC
2020,Brenton Cox, OLB ,0.9867,georgia,florida,SEC,SEC
2020,Brandon Randle, OLB ,0.8853,michigan state,texas tech,Big Ten,Big 12
2020,Derek Boykins, OLB ,0.8789,south carolina,charlotte,SEC,Conference USA
2020,Will Ignont, ILB ,0.8939,tennessee,western kentucky,SEC,Conference USA
2020,Christian Bell, OLB ,0.8790,wisconsin,south alabama,Big Ten,Sun Belt
2020,Keegan Duncan, ILB ,0.8537,boise state,utah state,Mountain West,Mountain West
2020,Levi Draper, ILB ,0.9447,oklahoma,arkansas,Big 12,SEC
2020,Brock Miller, OLB ,0.8350,north carolina state,boise state,ACC,Mountain West
2020,Jonathan Jones, OLB ,0.8743,notre dame,toledo,FBS Independents,Mid-American
2020,Brendan Pyne, OLB ,0.8069,brown,colorado,Ivy,Pacific-12
2020,Edward Warinner, ILB ,0.8431,michigan state,michigan,Big Ten,Big Ten
2020,Cornel Jones, ILB ,0.7932,purdue,florida state,Big Ten,ACC
2020,Noah Keeter, OLB ,0.8288,ucla,florida,Pacific-12,SEC
2020,Eyabi Anoma, OLB ,0.9987,houston,tennessee martin,American Athletic,Ohio Valley
2020,Marcel Brooks, OLB ,0.9861,lsu,tcu,SEC,Big 12
2020,Markail Benton, ILB ,0.9532,alabama,jacksonville state,SEC,Ohio Valley
2020,Mark Jackson Jr., OLB ,0.9222,oklahoma,tcu,Big 12,Big 12
2020,Michael Harris, ILB ,0.9033,auburn,eastern kentucky,SEC,Ohio Valley
2020,Jashua Allen, ILB ,0.8960,colorado,montana state,Pacific-12,Big Sky
2020,Ariel Ngata, OLB ,0.8907,washington,sacramento state,Pacific-12,Big Sky
2020,Anthony McKee, OLB ,0.8863,pittsburgh,null,ACC,NULL
2020,Kendall McCallum, ILB ,0.8784,lsu,null,SEC,NULL
2020,Jonathan Perkins, OLB ,0.8743,oklahoma,null,Big 12,NULL
2020,Griffin Grady, ILB ,0.8719,wisconsin,null,Big Ten,NULL
2020,Shawnkel Knight-Goff, OLB ,0.8714,kentucky,null,SEC,NULL
2020,Caleb Johnson, ILB ,0.8669,texas,null,Big 12,NULL
2020,Joseph Ogunbanjo, OLB ,0.8668,california,null,Pacific-12,NULL
2020,Jonathan Smith, ILB ,0.8634,north carolina,null,ACC,NULL
2020,Dillon Doyle, OLB ,0.8631,iowa,baylor,Big Ten,Big 12
2020,Jayden McDonald, OLB ,0.8617,iowa,troy,Big Ten,Sun Belt
2020,Shanon Reid, ILB ,0.8614,tennessee,illinois state,SEC,Missouri Valley
2020,Tony Fields, ILB ,0.8605,arizona,west virginia,Pacific-12,Big 12
2020,Jacob Callier, OLB ,0.8590,colorado,null,Pacific-12,NULL
2020,Xander Gagnon, ILB ,0.8569,duke,null,ACC,NULL
2020,Ely Doyle, OLB ,0.8564,arizona state,eastern washington,Pacific-12,Big Sky
2020,Christian LaValle, ILB ,0.8543,utah state,texas tech,Mountain West,Big 12
2020,Aundre Kearney, OLB ,0.8538,central florida,null,American Athletic,NULL
2020,Ahdarrious Gee, ILB ,0.8526,troy,null,Sun Belt,NULL
2020,Nick Dawson, OLB ,0.8517,southern mississippi,null,Conference USA,NULL
2020,Ja'Qurius Smith, OLB ,0.8510,purdue,campbell,Big Ten,Pioneer
2020,Je'Vari Anderson, ILB ,0.8499,ucla,eastern kentucky,Pacific-12,Ohio Valley
2020,Giovanni LaFrance, ILB ,0.8497,arkansas,nicholls state,SEC,Southland
2020,Demetreius Mayes, OLB ,0.8478,central florida,null,American Athletic,NULL
2020,Fa'avae Fa'avae, OLB ,0.8478,washington state,idaho,Pacific-12,Big Sky
2020,Juan Wallace, ILB ,0.8477,syracuse,kent state,ACC,Mid-American
2020,Ni'Kendrick Carter, OLB ,0.8466,florida international,null,Conference USA,NULL
2020,Kendall Young, OLB ,0.8464,georgia tech,null,ACC,NULL
2020,Zo Bridges, ILB ,0.8451,troy,null,Sun Belt,NULL
2020,Brendan Devera, ILB ,0.8450,memphis,null,American Athletic,NULL
2020,Pernell Jefferson, OLB ,0.8441,nebraska,null,Big Ten,NULL
2020,Devin Gil, OLB ,0.8428,michigan,south florida,Big Ten,American Athletic
2020,Evander Craft, OLB ,0.8425,toledo,null,Mid-American,NULL
2020,Brayden Stringer, ILB ,0.8406,texas tech,texas state,Big 12,Sun Belt
2020,Nolan DeFranco, OLB ,0.8406,north carolina,stetson,ACC,Pioneer
2020,Deon White, OLB ,0.8400,california,null,Pacific-12,NULL
2020,Cincir Evans, OLB ,0.8399,coastal carolina,memphis,Sun Belt,American Athletic
2020,Tyree Thompson, OLB ,0.8399,ucla,null,Pacific-12,NULL
2020,Ashtan Pierre, OLB ,0.8397,kentucky,null,SEC,NULL
2020,Quinn Fabrizio, ILB ,0.8391,utah,null,Pacific-12,NULL
2020,Elias Reynolds, OLB ,0.8388,pittsburgh,stony brook,ACC,CAA
2020,JaCorion Andrews, OLB ,0.8380,louisiana tech,null,Conference USA,NULL
2020,Nick Curtis, OLB ,0.8366,kent state,auburn,Mid-American,SEC
2020,Jacob Morgenstern, OLB ,0.8366,duke,texas tech,ACC,Big 12
2020,Claudin Cherelus, OLB ,0.8359,massachusetts,alcorn state,FBS Independents,SWAC
2020,Isaiah Tufaga, ILB ,0.8339,oregon state,hawaii,Pacific-12,Mountain West
2020,Eddie Hahn, OLB ,0.8318,uconn,monmouth,FBS Independents,Big South
2020,Juwan Mitchell, ILB ,0.8317,texas,texas,Big 12,Big 12
2020,Dominick Silvels, OLB ,0.8306,washington state,null,Pacific-12,NULL
2020,Hirkley Latu, ILB ,0.8287,byu,null,FBS Independents,NULL
2020,Jacoby Simpson, OLB ,0.8162,tcu,null,Big 12,NULL
2020,Devon Quincy, ILB ,0.8118,western kentucky,null,Conference USA,NULL
2020,Zach Schlager, OLB ,0.8104,colorado state,nebraska,Mountain West,Big Ten
2020,Ryan Gilmartin, ILB ,0.8092,uconn,jacksonville state,FBS Independents,Ohio Valley
2020,Brendan Pyne, OLB ,0.8069,colorado,buffalo,Pacific-12,Mid-American
2020,Dezman Cooper, OLB ,0.8064,ohio,null,Mid-American,NULL
2020,Tim Faison, OLB ,0.8056,north texas,null,Conference USA,NULL
2020,Brandon Burks, OLB ,0.8056,eastern michigan,null,Mid-American,NULL
2020,James Sutton, ILB ,0.8039,colorado state,null,Mountain West,NULL
2020,TyRee Evans, OLB ,0.8017,southern mississippi,nicholls state,Conference USA,Southland
2020,Brock Mattison, OLB ,0.8014,appalachian state,mercer,Sun Belt,Southern
2020,Trey Urquhart, OLB ,0.8014,western kentucky,null,Conference USA,NULL
2020,Umstead Sanders, OLB ,0.8000,florida,jacksonville state,SEC,Ohio Valley
2020,Isaiah Abdullah, OLB ,0.7993,wyoming,null,Mountain West,NULL
2020,Nyle Love, OLB ,0.7953,memphis,tennessee state,American Athletic,Ohio Valley
2020,Brandon Floyd, OLB ,0.7944,louisiana tech,northwestern state,Conference USA,Southland
2020,Cornel Jones, ILB ,0.7932,florida state,null,ACC,NULL
2020,Anthony Butler, ILB ,0.7924,charlotte,liberty,Conference USA,FBS Independents
2020,Michael Makins, OLB ,0.7924,coastal carolina,aamu,Sun Belt,SWAC
2020,Carson Kropp, ILB ,0.7898,oklahoma state,north texas,Big 12,Conference USA
2020,Anthony Trinh, OLB ,0.7889,stanford,null,Pacific-12,NULL
2020,Torrian Hampton, OLB ,0.7889,bowling green,uiw,Mid-American,Southland
2020,Johnathan Boyd, OLB ,0.7889,clemson,null,ACC,NULL
2020,Alex Miskela, OLB ,0.7889,byu,null,FBS Independents,NULL
2020,Elijah Golston, OLB ,0.7883,old dominion,null,Conference USA,NULL
2020,Joe Jay Smith, OLB ,0.7844,utep,null,Conference USA,NULL
2020,Tom Trieb, ILB ,0.7842,northern illinois,null,Mid-American,NULL
2020,Lazarus May, OLB ,0.7842,tulsa,null,American Athletic,NULL
2020,AJ Garson, ILB ,0.7833,uconn,null,FBS Independents,NULL
2020,Quentin Brown, OLB ,0.7832,tulane,sam houston state,American Athletic,Southland
2020,Breon Hayward, OLB ,0.7800,marshall,null,Conference USA,NULL
2020,Noah Young, ILB ,0.7800,utah state,null,Mountain West,NULL
2020,Joshua Gillard, OLB ,0.7798,south alabama,null,Sun Belt,NULL
2020,Max McDonald, ILB ,0.7783,colorado state,null,Mountain West,NULL
2020,Bryce Shaw, ILB ,0.7781,navy,null,American Athletic,NULL
2020,Kyle Johnson, ILB ,0.7778,air force,null,Mountain West,NULL
2020,Charles Reed, OLB ,0.7691,navy,null,American Athletic,NULL
2020,Jayce Smalley, ILB ,0.7667,ucla,null,Pacific-12,NULL
2020,Ja'Varius Harrison, ILB ,0.7667,buffalo,etsu,Mid-American,Southern
2020,Shawn Walker, ILB ,0.7667,miami,null,ACC,NULL
2020,Taji Stewart, ILB ,0.7649,south alabama,jacksonville state,Sun Belt,Ohio Valley
2020,Nyron Barr-Thomas, OLB ,0.7597,coastal carolina,null,Sun Belt,NULL
2020,Sione Tupou, ILB ,0.7575,utep,texas state,Conference USA,Sun Belt
2020,Abe Schwinn, ILB ,0.7496,arizona state,null,Pacific-12,NULL
2020,Denver Light, OLB ,0.7296,penn state,null,Big Ten,NULL
2020,Jaylen Bailey, ILB ,NULL,princeton,boston college,Ivy,ACC
2020,Connor Barbato, OLB ,NULL,ucla,null,Pacific-12,NULL
2020,Hosea Barnwell, ILB ,NULL,florida atlantic,null,Conference USA,NULL
2020,Blake Barron, ILB ,NULL,oklahoma state,null,Big 12,NULL
2020,Joshua Booker-Brown, ILB ,NULL,boise state,null,Mountain West,NULL
2020,Jerek Butcher, ILB ,NULL,kansas,null,Big 12,NULL
2020,Brian Cavicante, ILB ,NULL,delaware state,marshall,MEAC,Conference USA
2020,Jaiden Clayton, ILB ,NULL,coastal carolina,null,Sun Belt,NULL
2020,Cole Daggett, ILB ,NULL,texas tech,null,Big 12,NULL
2020,Antonio DiCerbo, ILB ,NULL,maryland,null,Big Ten,NULL
2020,Cameron Hanson, ILB ,NULL,san jose state,null,Mountain West,NULL
2020,Drew Harvey, ILB ,NULL,kansas,null,Big 12,NULL
2020,Sawyer Hennis, OLB ,NULL,auburn,null,SEC,NULL
2020,D'Vone McClure, OLB ,NULL,arkansas,null,SEC,NULL
2020,Khalil McDonald, ILB ,NULL,south alabama,null,Sun Belt,NULL
2020,Darryl Minor, OLB ,NULL,texas tech,null,Big 12,NULL
2020,Eli Myers, OLB ,NULL,pittsburgh,null,ACC,NULL
2020,Adam Norsworthy, ILB ,NULL,ole miss,null,SEC,NULL
2020,Chike Nwankwo, OLB ,NULL,rutgers,null,Big Ten,NULL
2020,Jordan Paup, OLB ,NULL,nebraska,null,Big Ten,NULL
2020,Logan Snead, ILB ,NULL,syracuse,virginia,ACC,ACC
2020,Tra Wilkins, ILB ,NULL,kentucky,null,SEC,NULL
2020,Keith Woetzel, ILB ,NULL,lehigh,buffalo,Patriot League,Mid-American
2020,Dylan Horton, S ,0.8104,new mexico,tcu,Mountain West,Big 12
2020,Otis Reese, S ,0.9575,georgia,ole miss,SEC,SEC
2020,Jarrian Jones, S ,0.9147,mississippi state,florida state,SEC,ACC
2020,Ty DeArman, S ,0.8614,oklahoma,smu,Big 12,American Athletic
2020,A.J. Lytton, S ,0.9757,florida state,null,ACC,NULL
2020,Isaiah Pryor, S ,0.9712,ohio state,notre dame,Big Ten,FBS Independents
2020,Jamyest Williams, S ,0.9638,south carolina,georgia state,SEC,Sun Belt
2020,Derrik Allen, S ,0.9516,notre dame,georgia tech,FBS Independents,ACC
2020,Obi Eboh, CB ,0.8865,stanford,ucla,Pacific-12,Pacific-12
2020,Nick McCloud, CB ,0.8487,north carolina state,notre dame,ACC,FBS Independents
2020,C.J. Pollard, S ,0.9038,usc,utah state,Pacific-12,Mountain West
2020,Nigel Bethel, CB ,0.8418,miami,colorado,ACC,Pacific-12
2020,Jerry Jacobs, CB ,0.8156,arkansas state,arkansas,Sun Belt,SEC
2020,Meiko Dotson, CB ,0.7956,florida atlantic,florida state,Conference USA,ACC
2020,J'Marick Woods, S ,0.8838,michigan,duke,Big Ten,ACC
2020,TreSean Smith, S ,0.8613,louisville,null,ACC,NULL
2020,Christian Holmes, CB ,0.8332,missouri,oklahoma state,SEC,Big 12
2020,Hunter Henry, S ,0.8054,rice,kansas state,Conference USA,Big 12
2020,JoVanni Stewart, S ,0.7716,west virginia,houston,Big 12,American Athletic
2020,Kiondre Thomas, CB ,0.8466,minnesota,kansas state,Big Ten,Big 12
2020,Kwantel Raines, S ,0.9213,west virginia,temple,Big 12,American Athletic
2020,Derrick Smith, S ,0.8472,miami,illinois,ACC,Big Ten
2020,Zac Tuinei, S ,0.7697,arkansas state,purdue,Sun Belt,Big Ten
2020,Javon Jackson, S ,0.8543,duke,georgia southern,ACC,Sun Belt
2020,Eric Monroe, S ,0.9729,lsu,texas tech,SEC,Big 12
2020,Anthony Cook, CB ,0.9682,texas,texas,Big 12,Big 12
2020,Nigel Knott, CB ,0.9675,alabama,east carolina,SEC,American Athletic
2020,Jamel Cook, S ,0.9538,south carolina,null,SEC,NULL
2020,Jordan Parker, CB ,0.9322,oklahoma,null,Big 12,NULL
2020,Deon Jones, S ,0.9271,maryland,boston college,Big Ten,ACC
2020,Divaad Wilson, CB ,0.9106,georgia,central florida,SEC,American Athletic
2020,CJ Holmes, S ,0.9079,penn state,kent state,Big Ten,Mid-American
2020,Kyle Meyers, CB ,0.9076,florida state,tulane,ACC,American Athletic
2020,Jaylen Kelly-Powell, S ,0.9071,michigan,akron,Big Ten,Mid-American
2020,Henry Gray, CB ,0.9062,nebraska,florida international,Big Ten,Conference USA
2020,Jaiden Francois, CB ,0.9047,nebraska,central florida,Big Ten,American Athletic
2020,Jeremy Webb, CB ,0.8979,virginia tech,missouri state,ACC,Missouri Valley
2020,Kenan Jones, S ,0.8958,lsu,nicholls state,SEC,Southland
2020,De'Von Graves, CB ,0.8958,north carolina state,northern arizona,ACC,Big Sky
2020,Andrew Pryts, S ,0.8936,stanford,stanford,Pacific-12,Pacific-12
2020,Jonathan Gipson, CB ,0.8887,toledo,null,Mid-American,NULL
2020,John Huggins, S ,0.8858,florida,robert morris,SEC,Northeast
2020,Chacho Ulloa, S ,0.8857,arizona,montana state,Pacific-12,Big Sky
2020,Deantre Prince, CB ,0.8851,ole miss,null,SEC,NULL
2020,Stanley Garner, CB ,0.8816,kentucky,hampton,SEC,MEAC
2020,Donald Johnson, CB ,0.8801,iowa,purdue,Big Ten,Big Ten
2020,Kevin Henry, S ,0.8777,oklahoma state,tulane,Big 12,American Athletic
2020,Treveon Johnson, S ,0.8777,smu,jackson state,American Athletic,SWAC
2020,Tayvion Land, CB ,0.8757,liberty,norfolk state,FBS Independents,MEAC
2020,JayVeon Cardwell, CB ,0.8742,oklahoma state,utsa,Big 12,Conference USA
2020,R.J. Potts, S ,0.8736,cincinnati,northern colorado,American Athletic,Big Sky
2020,Kam White, S ,0.8727,ole miss,austin peay,SEC,Ohio Valley
2020,Khalil Ladler, S ,0.8727,virginia tech,louisiana tech,ACC,Conference USA
2020,Montrell Custis, CB ,0.8711,ole miss,null,SEC,NULL
2020,Brian Johnson, S ,0.8709,texas am,tulsa,SEC,American Athletic
2020,Kyriq McDonald, S ,0.8705,cincinnati,missouri state,American Athletic,Missouri Valley
2020,Terrell Bailey, CB ,0.8695,tennessee,null,SEC,NULL
2020,Roderick Campbell Jr., CB ,0.8677,northwestern,southern illinois,Big Ten,Missouri Valley
2020,Brandon Crossley, CB ,0.8674,colorado state,smu,Mountain West,American Athletic
2020,Isaiah Kemp, CB ,0.8660,duke,east carolina,ACC,American Athletic
2020,Isaiah Stallings, S ,0.8656,north carolina state,null,ACC,NULL
2020,Gentry Bonds, S ,0.8655,georgia tech,null,ACC,NULL
2020,Tony Butler, CB ,0.8650,nebraska,kent state,Big Ten,Mid-American
2020,Nathan Page, S ,0.8638,arkansas state,austin peay,Sun Belt,Ohio Valley
2020,Moses Reynolds, CB ,0.8634,texas am,uiw,SEC,Southland
2020,Therran Coleman, CB ,0.8625,pittsburgh,western michigan,ACC,Mid-American
2020,Keontae Jones, CB ,0.8624,iowa state,null,Big 12,NULL
2020,Dayven Coleman, S ,0.8614,arizona,sfasu,Pacific-12,Southland
2020,Jaeveyon Morton, CB ,0.8605,iowa state,morgan state,Big 12,MEAC
2020,Kieston Roach, CB ,0.8603,texas state,null,Sun Belt,NULL
2020,Sean Savoy, CB ,0.8603,maryland,null,Big Ten,NULL
2020,Joshua Perry, S ,0.8578,memphis,southern mississippi,American Athletic,Conference USA
2020,Trajon Cotton, S ,0.8574,oregon state,montana,Pacific-12,Big Sky
2020,Treron Collins, S ,0.8568,maryland,null,Big Ten,NULL
2020,Keyvone Bruton, S ,0.8560,temple,towson,American Athletic,CAA
2020,Raymond Boone, S ,0.8559,maryland,null,Big Ten,NULL
2020,Fofie Bazzie, S ,0.8559,maryland,maine,Big Ten,CAA
2020,Kris McCune, S ,0.8559,oklahoma state,sfasu,Big 12,Southland
2020,Joseph Norwood, S ,0.8555,massachusetts,james madison,FBS Independents,CAA
2020,Aaron Maddox, S ,0.8535,colorado,southern illinois,Pacific-12,Missouri Valley
2020,Anthony Watkins, S ,0.8535,missouri,tulsa,SEC,American Athletic
2020,Antone Williams, S ,0.8533,duke,charlotte,ACC,Conference USA
2020,Evan Stewart, S ,0.8518,boston college,rhode island,ACC,CAA
2020,Tyler Hamilton, CB ,0.8515,purdue,null,Big Ten,NULL
2020,Scottie Young Jr., S ,0.8513,arizona,west virginia,Pacific-12,Big 12
2020,Bricen Garner, S ,0.8507,pittsburgh,null,ACC,NULL
2020,Greg Ross, CB ,0.8502,north carolina,iowa state,ACC,Big 12
2020,Allen Stritzinger, CB ,0.8499,syracuse,null,ACC,NULL
2020,Donovan Duvernay, CB ,0.8478,texas,northwestern state,Big 12,Southland
2020,Richard Bowens III, S ,0.8471,iowa state,central michigan,Big 12,Mid-American
2020,Trey Udoffia, CB ,0.8466,colorado,sacramento state,Pacific-12,Big Sky
2020,John Petrishen, S ,0.8463,penn state,pittsburgh,Big Ten,ACC
2020,Kyle Nunn, S ,0.8462,pittsburgh,null,ACC,NULL
2020,Xavier Bell, S ,0.8461,arizona,null,Pacific-12,NULL
2020,Justin Ford, CB ,0.8457,louisville,montana,ACC,Big Sky
2020,Joseph Thompson, CB ,0.8451,illinois,null,Big Ten,NULL
2020,D.J. Brown, CB ,0.8446,penn state,louisiana tech,Big Ten,Conference USA
2020,T.J. Robinson, S ,0.8439,rutgers,south florida,Big Ten,American Athletic
2020,C.J. Miller, S ,0.8429,ole miss,null,SEC,NULL
2020,Logan Wilson, CB ,0.8424,kansas state,louisiana monroe,Big 12,Sun Belt
2020,C.J. Smith, S ,0.8423,minnesota,campbell,Big Ten,Pioneer
2020,Tim Glass, S ,0.8409,north carolina state,liberty,ACC,FBS Independents
2020,Marquis Alston, S ,0.8405,wake forest,null,ACC,NULL
2020,Tahj Herring-Wilson, CB ,0.8400,uconn,arkansas state,FBS Independents,Sun Belt
2020,Jeffrey Manning, S ,0.8400,oregon state,montana state,Pacific-12,Big Sky
2020,Kobe Marfo, CB ,0.8400,rutgers,null,Big Ten,NULL
2020,Major Williams, CB ,0.8383,virginia,null,ACC,NULL
2020,Myles Robinson, CB ,0.8381,virginia,null,ACC,NULL
2020,Clayton Bush, S ,0.8376,western kentucky,southern illinois,Conference USA,Missouri Valley
2020,Britto Tutt, CB ,0.8367,arkansas,arkansas,SEC,SEC
2020,Curry Benn, CB ,0.8366,southern mississippi,southern,Conference USA,SWAC
2020,Kadeem Trotter, S ,0.8365,syracuse,south dakota,ACC,Missouri Valley
2020,Nygel King, CB ,0.8360,utah,southern illinois,Pacific-12,Missouri Valley
