Year,ID,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2021,45572927,Aidan Igiehon, C ,0.9794,louisville,NULL,ACC,NULL
2021,36577,Ira Lee, C ,0.9766,arizona,NULL,Pacific-12,NULL
2021,45572850,Qudus Wahab, C ,0.9300,georgetown,maryland,Big East,Big Ten
2021,46048639,Jonathan Aku, C ,0.9264,texas am,NULL,SEC,NULL
2021,84972,Clevon Brown, C ,0.9245,vanderbilt,florida international,SEC,Conference USA
2021,46057210,Martice Mitchell, C ,0.9212,minnesota,NULL,Big Ten,NULL
2021,46085754,Javonte Brown-Ferguson, C ,0.9123,uconn,texas am,Big East,SEC
2021,86140,Ejike Obinna, C ,0.9052,vanderbilt,saint josephs,SEC,Atlantic 10
2021,84693,Josh Carlton, C ,0.8934,uconn,NULL,Big East,NULL
2021,46056997,Robert Jones, C ,0.8800,denver,iowa state,Summit,Big 12
2021,46039715,Emmanuel Okpomo, C ,0.8731,wake forest,temple,ACC,American Athletic
2021,46039758,Charles Coleman, C ,0.8702,east carolina,saint josephs,American Athletic,Atlantic 10
2021,80306,Nysier Brooks, C ,0.8687,miami,ole miss,ACC,SEC
2021,46057209,Sam Freeman, C ,0.8678,minnesota,NULL,Big Ten,NULL
2021,93675,Marcus Santos-Silva, C ,0.8606,texas tech,texas tech,Big 12,Big 12
2021,46037062,Buay Koka, C ,0.8600,tulane,detroit,American Athletic,Horizon
2021,46046198,Joe Hedstrom, C ,0.8600,wisconsin,valparaiso,Big Ten,Missouri Valley
2021,46102026,Chris Osten, C ,0.8228,arizona state,northern illinois,Pacific-12,Mid-American
2021,46083636,Edra Luster, C ,0.7900,east carolina,NULL,American Athletic,NULL
2021,46085170,Quinten Post, C ,NULL,mississippi state,NULL,SEC,NULL
2021,46100934,Liam Robbins, C ,NULL,minnesota,vanderbilt,Big Ten,SEC
2021,46100518,Patrick Tape, C ,NULL,duke,NULL,ACC,NULL
